Tube ID,V.tube,Mosquito ID,Village,Cluster,Conc,Date collecte,Year ,Month,Etat,Parturité,Elisa-csp,specie
51,14ml,051-1,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-2,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-3,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-4,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-5,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-6,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-7,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-8,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-9,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-10,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-11,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-12,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-13,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-14,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-15,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-16,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-17,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-18,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-19,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-20,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-21,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-22,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-23,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",M
51,14ml,051-24,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-25,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-26,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-27,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-28,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-29,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-30,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-31,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        +",S
51,14ml,051-32,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
51,14ml,051-33,KOFING,9,408,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-1,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-2,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-3,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-4,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-5,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        +",S
52,14ml,052-6,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-7,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-8,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        -",S
52,14ml,052-9,KANKOUNADENI,36,89,25/07/2014,14,July,AJ,NA,"""        +",S
53,14ml,053-1,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",M
53,14ml,053-2,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",S
53,14ml,053-3,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",S
53,14ml,053-4,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",S
53,14ml,053-5,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",S
53,14ml,053-6,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",S
53,14ml,053-7,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",NA
53,14ml,053-8,KANKOUNADENI,36,91,25/07/2014,14,July,AJ,NA,"""        -",S
201,"1,5ml",201-1,YABLE II,22,212,16/07/2014,14,July,AJ,NA,"""        -",S
202,"1,5ml",202-1,YABLE II,22,172,16/07/2014,14,July,AJ,NA,"""        -",S
203,"1,5ml",203-1,YABLE II,22,209,16/07/2014,14,July,AJ,NA,"""        +",S
204,"1,5ml",204-1,NALANKOUE,22,275,16/07/2014,14,July,AJ,NA,"""        -",S
205,"1,5ml",205-1,BOUNOUBA,39,109,17/07/2014,14,July,AJ,NA,"""        -",S
206,"1,5ml",206-1,BOUNOUBA,39,70,17/07/2014,14,July,AJ,NA,"""        +",S
208,"1,5ml",208-1,BOUNOUBA,39,96,17/07/2014,14,July,AJ,NA,"""        +",S
209,"1,5ml",209-1,BOUNOUBA,39,10,17/07/2014,14,July,PG+GO,NA,"""        -",S
210,"1,5ml",210-1,BOUNOUBA,39,63,17/07/2014,14,July,GR,NA,"""        -",M
211,"1,5ml",211-1,SOUMBOURA II,8,648,17/07/2014,14,July,AJ,NA,"""        +",S
211,"1,5ml",211-2,SOUMBOURA II,8,648,17/07/2014,14,July,AJ,NA,"""        -",S
212,"1,5ml",212-1,SOUMBOURA I,8,707,17/07/2014,14,July,AJ,NA,"""        +",S
213,"1,5ml",213-1,SOUMBOURA I,8,729,17/07/2014,14,July,AJ,NA,"""        -",S
214,"1,5ml",214-1,DANDOUGOU,2,46,18/07/2014,14,July,PG+GO,NA,"""        -",S
215,"1,5ml",215-1,LOMBO,18,234,18/07/2014,14,July,PG+GO,NA,"""        -",S
216,"1,5ml",216-1,LOMBO,18,234,18/07/2014,14,July,AJ,NA,"""        -",S
216,"1,5ml",216-2,LOMBO,18,234,18/07/2014,14,July,AJ,NA,"""        +",S
217,"1,5ml",217-1,LOMBO,18,201,18/07/2014,14,July,GO,NA,"""        -",S
218,"1,5ml",218-1,LIBORA,14,2,21/07/2014,14,July,AJ,NA,"""        -",S
218,"1,5ml",218-2,LIBORA,14,2,21/07/2014,14,July,AJ,NA,"""        -",S
220,"1,5ml",220-1,LIBORA,14,31,21/07/2014,14,July,GO,NA,"""        -",M
223,"1,5ml",223-1,KASSIDE,15,744,21/07/2014,14,July,GO,NA,"""        -",M
224,"1,5ml",224-1,KASSIDE,15,744,21/07/2014,14,July,GO,NA,"""        -",NA
225,"1,5ml",225-1,KASSIDE CAMP MOSSI,15,706,21/07/2014,14,July,AJ,NA,"""        +",S
226,"1,5ml",226-1,KASSIDE CAMP MOSSI,15,714,21/07/2014,14,July,AJ,NA,"""        -",S
227,"1,5ml",227-1,KASSIDE CAMP MOSSI,15,714,21/07/2014,14,July,PG+GO,NA,"""        -",S
228,"1,5ml",228-1,MOUSSOUMOUROU,16,59,22/07/2014,14,July,AJ,NA,"""        -",S
229,"1,5ml",229-1,SAHALAKOE,16,503,22/07/2014,14,July,AJ,NA,"""        -",S
230,"1,5ml",230-1,SIKANE CENTRE,17,1,22/07/2014,14,July,AJ,NA,"""        -",S
231,"1,5ml",231-1,SIKANE CENTRE,17,19,22/07/2014,14,July,AJ,NA,"""        -",S
232,"1,5ml",232-1,DJOMALE,17,50,22/07/2014,14,July,AJ,NA,"""        -",S
233,"1,5ml",233-1,DJOMALE,17,91,22/07/2014,14,July,AJ,NA,"""        -",S
234,"1,5ml",234-1,SAKORA I,29,3,23/07/2014,14,July,PG+GO,NA,"""        -",S
235,"1,5ml",235-1,SAKORA I,29,70,23/07/2014,14,July,PG+GO,NA,"""        -",S
236,"1,5ml",236-1,SAKORA I,29,70,23/07/2014,14,July,SG,NA,"""        +",S
237,"1,5ml",237-1,SAKORA I,29,70,23/07/2014,14,July,AJ,NA,"""        -",S
237,"1,5ml",237-2,SAKORA I,29,70,23/07/2014,14,July,AJ,NA,"""        -",S
238,"1,5ml",238-1,SAKORA I,29,70,23/07/2014,14,July,AJ,NA,"""        -",S
238,"1,5ml",238-2,SAKORA I,29,70,23/07/2014,14,July,AJ,NA,"""        -",S
238,"1,5ml",238-3,SAKORA I,29,70,23/07/2014,14,July,AJ,NA,"""        -",S
239,"1,5ml",239-1,SISRANKA,29,86,23/07/2014,14,July,AJ,NA,"""        -",S
240,"1,5ml",240-1,SISRANKA,29,86,23/07/2014,14,July,GO,NA,"""        +",S
241,"1,5ml",241-1,SISRANKA,29,89,23/07/2014,14,July,AJ,NA,"""        -",S
241,"1,5ml",241-2,SISRANKA,29,89,23/07/2014,14,July,AJ,NA,"""        -",S
242,"1,5ml",242-1,SISRANKA,29,114,23/07/2014,14,July,AJ,NA,"""        -",S
242,"1,5ml",242-2,SISRANKA,29,114,23/07/2014,14,July,AJ,NA,"""        -",S
243,"1,5ml",243-1,SISRANKA,29,114,23/07/2014,14,July,GO,NA,"""        +",S
245,"1,5ml",245-1,BOULO-KOKORO,31,134,23/07/2014,14,July,GO,NA,"""        -",S
246,"1,5ml",246-1,BOULO-KOKORO,31,134,23/07/2014,14,July,AJ,NA,"""        -",S
246,"1,5ml",246-2,BOULO-KOKORO,31,134,23/07/2014,14,July,AJ,NA,"""        -",S
247,"1,5ml",247-1,BOULO-KOKORO,31,138,23/07/2014,14,July,AJ,NA,"""        -",S
249,"1,5ml",249-1,BOULO-KOKORO,31,147,23/07/2014,14,July,AJ,NA,"""        -",S
250,"1,5ml",250-1,SANKORA II,23,84,24/07/2014,14,July,AJ,NA,"""        -",S
251,"1,5ml",251-1,SANKORA II,23,87,24/07/2014,14,July,AJ,NA,"""        +",S
253,"1,5ml",253-1,BOUSSANRA II,25,34,24/07/2014,14,July,AJ,NA,"""        +",S
254,"1,5ml",254-1,BOUSSANRA II,25,71,24/07/2014,14,July,AJ,NA,"""        -",S
255,"1,5ml",255-1,KOFING,9,408,25/07/2014,14,July,PG+GO,NA,"""        -",S
255,"1,5ml",255-2,KOFING,9,408,25/07/2014,14,July,PG+GO,NA,"""        -",S
256,"1,5ml",256-1,BOLOMAKOTE,9,213,25/07/2014,14,July,AJ,NA,"""        -",S
257,"1,5ml",257-1,BOLOMAKOTE,9,214,25/07/2014,14,July,AJ,NA,"""        +",S
258,"1,5ml",258-1,BOLOMAKOTE,9,224,25/07/2014,14,July,AJ,NA,"""        -",S
258,"1,5ml",258-2,BOLOMAKOTE,9,224,25/07/2014,14,July,AJ,NA,"""        -",S
259,"1,5ml",259-1,BAKARIDJAN I,9,335,25/07/2014,14,July,AJ,NA,"""        -",S
260,"1,5ml",260-1,BAKARIDJAN I,9,421,25/07/2014,14,July,AJ,NA,"""        -",S
260,"1,5ml",260-2,BAKARIDJAN I,9,421,25/07/2014,14,July,AJ,NA,"""        -",S
260,"1,5ml",260-3,BAKARIDJAN I,9,421,25/07/2014,14,July,AJ,NA,"""        -",S
261,"1,5ml",261-1,KOFLANDE,37,17,26/07/2014,14,July,AJ,NA,"""        -",S
263,"1,5ml",263-1,KOFLANDE,37,90,25/07/2014,14,July,AJ,NA,"""        -",S
265,"1,5ml",265-1,BONDOROLA CENTRE,24,22,29/07/2014,14,July,AJ,NA,"""        -",S
265,"1,5ml",265-2,BONDOROLA CENTRE,24,22,29/07/2014,14,July,AJ,NA,"""        -",S
266,"1,5ml",266-1,BONDOROLA CENTRE,24,54,29/07/2014,14,July,AJ,NA,"""        -",S
266,"1,5ml",266-2,BONDOROLA CENTRE,24,54,29/07/2014,14,July,AJ,NA,"""        -",S
266,"1,5ml",266-3,BONDOROLA CENTRE,24,54,29/07/2014,14,July,AJ,NA,"""        -",S
268,"1,5ml",268-1,NEMATOULAYE,30,103,29/07/2014,14,July,AJ,NA,"""        -",S
268,"1,5ml",268-2,NEMATOULAYE,30,103,29/07/2014,14,July,AJ,NA,"""        -",S
269,"1,5ml",269-1,NEMATOULAYE,30,108,29/07/2014,14,July,AJ,NA,"""        +",S
270,"1,5ml",270-1,NEMATOULAYE,30,108,29/07/2014,14,July,GO,NA,"""        +",S
272,"1,5ml",272-1,NEMATOULAYE,30,110,29/07/2014,14,July,AJ,NA,"""        -",S
273,"1,5ml",273-1,NEMATOULAYE,30,110,29/07/2014,14,July,GO,NA,"""        -",S
274,"1,5ml",274-1,NEMATOULAYE,30,133,29/07/2014,14,July,PG,NA,"""        -",S
275,"1,5ml",275-1,BOULO- KOMARA,32,188,30/07/2014,14,July,GO,NA,"""        -",S
276,"1,5ml",276-1,BOULO- KOMARA,32,196,30/07/2014,14,July,AJ,NA,"""        -",S
278,"1,5ml",278-1,BOULO- KOMARA,32,198,30/07/2014,14,July,AJ,NA,"""        -",S
278,"1,5ml",278-2,BOULO- KOMARA,32,198,30/07/2014,14,July,AJ,NA,"""        -",S
280,"1,5ml",280-1,KANKOUNADENI,36,13,30/07/2014,14,July,AJ,NA,"""        +",S
281,"1,5ml",281-1,KANKOUNADENI,36,89,30/07/2014,14,July,GR,NA,"""        -",M
283,"1,5ml",283-1,KANKOUNADENI,36,110,30/07/2014,14,July,GO,NA,"""        -",S
285,"1,5ml",285-1,KANKOUNADENI,36,110,30/07/2014,14,July,AJ,NA,"""        +",S
287,"1,5ml",287-1,KANKOUNADENI,36,130,30/07/2014,14,July,GO,NA,"""        -",S
288,"1,5ml",288-1,TIEFORA CENTRE,33,178,31/07/2014,14,July,AJ,NA,"""        -",S
289,"1,5ml",289-1,TIEFORA CENTRE,33,356,31/07/2014,14,July,GO,NA,"""        -",S
290,"1,5ml",290-1,TIEFORA CENTRE,33,486,31/07/2014,14,July,PG+GO,NA,"""        -",M
291,"1,5ml",291-1,TIEFORA CENTRE,33,486,31/07/2014,14,July,AJ,NA,"""        -",M
292,"1,5ml",292-1,TIEFORA CENTRE,33,579,31/07/2014,14,July,AJ,NA,"""        -",S
293,"1,5ml",293-1,TIEFORA CENTRE,33,579,31/07/2014,14,July,PG+GO,NA,"""        -",S
294,"1,5ml",294-1,TAMPALA,34,133,31/07/2014,14,July,PG+GO,NA,"""        +",S
295,"1,5ml",295-1,TAMPALA,34,267,31/07/2014,14,July,AJ,NA,"""        -",S
295,"1,5ml",295-2,TAMPALA,34,267,31/07/2014,14,July,AJ,NA,"""        -",M
295,"1,5ml",295-3,TAMPALA,34,267,31/07/2014,14,July,AJ,NA,"""        -",S
296,"1,5ml",296-1,TAMPALA,34,381,31/07/2014,14,July,AJ,NA,"""        -",M
297,"1,5ml",297-1,TAMPALA,34,441,31/07/2014,14,July,AJ,NA,"""        -",S
54,14ml,054-1,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",S
54,14ml,054-2,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",S
54,14ml,054-3,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",S
54,14ml,054-4,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",M
54,14ml,054-5,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",S
54,14ml,054-6,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",M
54,14ml,054-7,NATIERA,10,18,04/08/2014,14,August,AJ,NA,"""        -",M
55,14ml,055-1,KANGOUNABA I,1,31,04/08/2014,14,August,AJ,NA,"""        -",S
55,14ml,055-2,KANGOUNABA I,1,31,04/08/2014,14,August,AJ,NA,"""        -",S
55,14ml,055-3,KANGOUNABA I,1,31,04/08/2014,14,August,AJ,NA,"""        -",S
55,14ml,055-4,KANGOUNABA I,1,31,04/08/2014,14,August,AJ,NA,"""        -",S
55,14ml,055-5,KANGOUNABA I,1,31,04/08/2014,14,August,AJ,NA,"""        -",S
55,14ml,055-6,KANGOUNABA I,1,31,04/08/2014,14,August,AJ,NA,"""        +",S
56,14ml,056-1,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",S
56,14ml,056-2,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",S
56,14ml,056-3,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",S
56,14ml,056-4,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",S
56,14ml,056-5,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",M
56,14ml,056-6,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",M
56,14ml,056-7,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",M
56,14ml,056-8,TIEFORA II,11,848,11/08/2014,14,August,AJ,NA,"""        -",S
57,14ml,057-1,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        -",S
57,14ml,057-2,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        -",S
57,14ml,057-3,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        +",S
57,14ml,057-4,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        -",S
57,14ml,057-5,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        -",M
57,14ml,057-6,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        -",M
57,14ml,057-7,TIEFORA II,11,871,11/08/2014,14,August,AJ,NA,"""        -",M
58,14ml,058-1,PONT MAURICE,11,683,11/08/2014,14,August,AJ,NA,"""        -",S
58,14ml,058-2,PONT MAURICE,11,683,11/08/2014,14,August,AJ,NA,"""        -",M
58,14ml,058-3,PONT MAURICE,11,683,11/08/2014,14,August,AJ,NA,"""        -",S
58,14ml,058-4,PONT MAURICE,11,683,11/08/2014,14,August,AJ,NA,"""        -",S
58,14ml,058-5,PONT MAURICE,11,683,11/08/2014,14,August,AJ,NA,"""        -",S
59,14ml,059-1,LIBORA,14,66,18/08/2014,14,August,AJ,NA,"""        -",S
59,14ml,059-2,LIBORA,14,66,18/08/2014,14,August,AJ,NA,"""        -",S
59,14ml,059-3,LIBORA,14,66,18/08/2014,14,August,AJ,NA,"""        -",S
59,14ml,059-4,LIBORA,14,66,18/08/2014,14,August,AJ,NA,"""        -",S
59,14ml,059-5,LIBORA,14,66,18/08/2014,14,August,AJ,NA,"""        -",S
60,14ml,060-1,SIKANE CENTRE,17,1,19/08/2014,14,August,AJ,NA,"""        -",S
60,14ml,060-2,SIKANE CENTRE,17,1,19/08/2014,14,August,AJ,NA,"""        -",S
60,14ml,060-3,SIKANE CENTRE,17,1,19/08/2014,14,August,AJ,NA,"""        -",S
60,14ml,060-4,SIKANE CENTRE,17,1,19/08/2014,14,August,AJ,NA,"""        -",S
61,14ml,061-1,SIKANE CENTRE,17,19,19/08/2014,14,August,AJ,NA,"""        -",S
61,14ml,061-2,SIKANE CENTRE,17,19,19/08/2014,14,August,AJ,NA,"""        -",S
62,14ml,062-1,DJOMALE,17,50,19/08/2014,14,August,AJ,NA,"""        -",S
62,14ml,062-2,DJOMALE,17,50,19/08/2014,14,August,AJ,NA,"""        -",S
62,14ml,062-3,DJOMALE,17,50,19/08/2014,14,August,AJ,NA,"""        -",S
62,14ml,062-4,DJOMALE,17,50,19/08/2014,14,August,AJ,NA,"""        -",S
63,14ml,063-1,SISRANKA,29,89,20/08/2014,14,August,AJ,NA,"""        -",S
63,14ml,063-2,SISRANKA,29,89,20/08/2014,14,August,AJ,NA,"""        -",S
63,14ml,063-3,SISRANKA,29,89,20/08/2014,14,August,AJ,NA,"""        +",S
64,14ml,064-1,BOULO-KOKORO,31,138,20/08/2014,14,August,AJ,NA,"""        -",S
65,14ml,064-2,BOULO-KOKORO,31,147,20/08/2014,14,August,AJ,NA,"""        -",S
65,14ml,064-3,BOULO-KOKORO,31,147,20/08/2014,14,August,AJ,NA,"""        -",S
65,14ml,064-4,BOULO-KOKORO,31,147,20/08/2014,14,August,AJ,NA,"""        -",S
65,14ml,064-5,BOULO-KOKORO,31,147,20/08/2014,14,August,AJ,NA,"""        -",S
66,14ml,066-1,SANKORA II,23,84,21/08/2014,14,August,AJ,NA,"""        -",S
66,14ml,066-2,SANKORA II,23,84,21/08/2014,14,August,AJ,NA,"""        -",M
66,14ml,066-3,SANKORA II,23,84,21/08/2014,14,August,AJ,NA,"""        -",S
67,14ml,067-1,BOUSSANRA II,25,17,21/08/2014,14,August,AJ,NA,"""        -",S
67,14ml,067-2,BOUSSANRA II,25,17,21/08/2014,14,August,AJ,NA,"""        -",S
67,14ml,067-3,BOUSSANRA II,25,17,21/08/2014,14,August,AJ,NA,"""        -",S
67,14ml,067-4,BOUSSANRA II,25,17,21/08/2014,14,August,AJ,NA,"""        -",S
67,14ml,067-5,BOUSSANRA II,25,17,21/08/2014,14,August,AJ,NA,"""        -",S
68,14ml,068-1,BOLOMAKOTE,9,213,22/08/2014,14,August,AJ,NA,"""        -",S
68,14ml,068-2,BOLOMAKOTE,9,213,22/08/2014,14,August,AJ,NA,"""        -",S
68,14ml,068-3,BOLOMAKOTE,9,213,22/08/2014,14,August,AJ,NA,"""        -",S
68,14ml,068-4,BOLOMAKOTE,9,213,22/08/2014,14,August,AJ,NA,"""        -",S
69,14ml,069-1,BOLOMAKOTE,9,214,22/08/2014,14,August,AJ,NA,"""        -",S
69,14ml,069-2,BOLOMAKOTE,9,214,22/08/2014,14,August,AJ,NA,"""        -",S
69,14ml,069-3,BOLOMAKOTE,9,214,22/08/2014,14,August,AJ,NA,"""        -",S
69,14ml,069-4,BOLOMAKOTE,9,214,22/08/2014,14,August,AJ,NA,"""        -",S
70,14ml,070-1,BOLOMAKOTE,9,224,22/08/2014,14,August,AJ,NA,"""        -",S
70,14ml,070-2,BOLOMAKOTE,9,224,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-1,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-2,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        +",S
71,14ml,071-3,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-4,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-5,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-6,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-7,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-8,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-9,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
71,14ml,071-10,KOFING,9,408,22/08/2014,14,August,AJ,NA,"""        -",S
72,14ml,072-1,KOFING,9,408,22/08/2014,14,August,AJ,P,"""        -",S
72,14ml,072-2,KOFING,9,408,22/08/2014,14,August,AJ,P,"""        -",S
72,14ml,072-3,KOFING,9,408,22/08/2014,14,August,AJ,P,"""        -",S
72,14ml,072-4,KOFING,9,408,22/08/2014,14,August,AJ,P,"""        -",S
72,14ml,072-5,KOFING,9,408,22/08/2014,14,August,AJ,P,"""        -",S
73,14ml,073-1,KOFING,9,408,22/08/2014,14,August,AJ,NP,"""        -",S
73,14ml,073-2,KOFING,9,408,22/08/2014,14,August,AJ,NP,"""        -",S
73,14ml,073-3,KOFING,9,408,22/08/2014,14,August,AJ,NP,"""        -",S
73,14ml,073-4,KOFING,9,408,22/08/2014,14,August,AJ,NP,"""        -",S
73,14ml,073-5,KOFING,9,408,22/08/2014,14,August,AJ,NP,"""        -",S
74,14ml,074-1,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
74,14ml,074-2,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
74,14ml,074-3,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
74,14ml,074-4,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
74,14ml,074-5,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
74,14ml,074-6,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
74,14ml,074-7,BAKARIDJAN II,9,421,22/08/2014,14,August,AJ,NA,"""        -",S
75,14ml,075-1,KOFLANDE,37,120,22/08/2014,14,August,AJ,NA,"""        -",S
75,14ml,075-2,KOFLANDE,37,120,22/08/2014,14,August,AJ,NA,"""        -",S
75,14ml,075-3,KOFLANDE,37,120,22/08/2014,14,August,AJ,NA,"""        -",S
75,14ml,075-4,KOFLANDE,37,120,22/08/2014,14,August,AJ,NA,"""        -",S
75,14ml,075-5,KOFLANDE,37,120,22/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-1,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-2,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-3,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-4,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-5,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-6,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-7,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-8,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-9,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-10,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-11,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
76,14ml,076-12,BONDOROLA CENTRE,24,22,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-1,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-2,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-3,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-4,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-5,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-6,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-7,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-8,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
77,14ml,077-9,NEMATOULAYE,30,135,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-1,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-2,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-3,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-4,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-5,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-6,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-7,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
78,14ml,078-8,NEMATOULAYE,30,141,25/08/2014,14,August,AJ,NA,"""        -",S
