Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
158_220322_L001.srt.dp_stats	83187005.0	4679394.0	37342203.0	7906207.0	38166557.0	9282169.0	32543422.0	8578067.0	23913083.0	6776657.0	15698667.0	4780795.0	9512445.0	3134960.0	5484976.0	1984174.0	3110085.0	1236257.0	1759314.0	778135.0	1020540.0	511933.0	621645.0	344746.0	399126.0	239744.0	263983.0	173529.0	184691.0	130454.0	134504.0	99404.0	100176.0	78274.0	77543.0	61193.0	61218.0	50701.0	49968.0	42451.0	41813.0	35907.0	35074.0	30893.0	30250.0	26861.0	27087.0	24070.0	23148.0	21672.0	21209.0
159_220322_L001.srt.dp_stats	80409358.0	3870234.0	34072195.0	6586342.0	35782693.0	8060440.0	32234119.0	7945824.0	25384442.0	6726625.0	17992444.0	5072503.0	11786825.0	3550383.0	7269704.0	2343895.0	4307647.0	1499959.0	2500580.0	948871.0	1456360.0	609248.0	867043.0	406419.0	535890.0	277975.0	346746.0	198244.0	234004.0	145291.0	166154.0	110567.0	123871.0	86898.0	94986.0	70787.0	75406.0	58033.0	60786.0	48391.0	51004.0	43044.0	44174.0	36524.0	36638.0	31311.0	32354.0	27475.0	28539.0	24865.0	25857.0
15_220322_L001.srt.dp_stats	288702693.0	865698.0	13623811.0	126905.0	1731255.0	33223.0	264299.0	16176.0	79494.0	11128.0	40946.0	7551.0	23182.0	5431.0	15244.0	4237.0	9992.0	2682.0	7214.0	2270.0	5054.0	1623.0	3867.0	1131.0	3162.0	1099.0	2542.0	825.0	2121.0	755.0	2111.0	660.0	1882.0	729.0	1867.0	541.0	1857.0	525.0	1732.0	521.0	1799.0	419.0	1727.0	420.0	1361.0	405.0	1747.0	337.0	1355.0	281.0	1319.0
161_220322_L001.srt.dp_stats	78380131.0	3734902.0	33775622.0	6667712.0	36781428.0	8362280.0	33433088.0	8274211.0	26147860.0	6913582.0	18104848.0	5106244.0	11507914.0	3504065.0	6891192.0	2282128.0	3986302.0	1460583.0	2298221.0	939098.0	1342524.0	614621.0	809411.0	413650.0	514519.0	291110.0	343499.0	208302.0	238624.0	156122.0	172667.0	119156.0	128359.0	93843.0	100055.0	76201.0	79033.0	61986.0	63186.0	51260.0	52194.0	43812.0	44403.0	38062.0	38675.0	32213.0	32746.0	27973.0	27974.0	24943.0	25256.0
162_220322_L001.srt.dp_stats	75432182.0	2308291.0	30522344.0	4077846.0	34561172.0	5369963.0	33722907.0	5752892.0	28864395.0	5257869.0	22045802.0	4281499.0	15416889.0	3197290.0	10067300.0	2247202.0	6253932.0	1519544.0	3754984.0	1006818.0	2236011.0	670527.0	1334269.0	453651.0	819282.0	314091.0	518803.0	222833.0	343501.0	166463.0	239467.0	127097.0	174616.0	99875.0	131418.0	80112.0	102110.0	67344.0	81477.0	57123.0	66595.0	48294.0	55505.0	41403.0	46886.0	36231.0	39945.0	31870.0	35622.0	28814.0	31723.0
167_220322_L001.srt.dp_stats	82499212.0	4679990.0	37304399.0	8135059.0	37427616.0	9722528.0	31755406.0	9164423.0	23569508.0	7296780.0	15678057.0	5196837.0	9631855.0	3398120.0	5589495.0	2112211.0	3145363.0	1286821.0	1751442.0	788810.0	1003114.0	496834.0	589058.0	318525.0	365230.0	215481.0	238553.0	152352.0	164456.0	112855.0	118700.0	86662.0	89192.0	67608.0	71121.0	54467.0	57544.0	45030.0	47897.0	38713.0	40181.0	33600.0	34720.0	29018.0	29688.0	25875.0	25933.0	22872.0	23082.0	20751.0	20208.0
169_220322_L001.srt.dp_stats	92098301.0	6661580.0	46495099.0	10359906.0	42012805.0	10538790.0	30947269.0	8334568.0	19573950.0	5606116.0	11113182.0	3409788.0	5873919.0	1941213.0	3005386.0	1076970.0	1534426.0	619097.0	822151.0	372787.0	477283.0	236201.0	303988.0	160943.0	204727.0	116694.0	149121.0	90722.0	113931.0	71802.0	89463.0	57541.0	69998.0	47323.0	57263.0	40397.0	47368.0	34244.0	40263.0	29883.0	33252.0	25051.0	28068.0	22142.0	24111.0	20282.0	22163.0	18235.0	19219.0	16720.0	17216.0
16_220322_L001.srt.dp_stats	82632180.0	4429963.0	35744345.0	7622565.0	36105793.0	9303041.0	31295059.0	9037975.0	23809997.0	7493308.0	16370998.0	5525691.0	10375184.0	3737160.0	6194605.0	2374673.0	3555645.0	1471689.0	2008548.0	899260.0	1132770.0	550362.0	651803.0	346441.0	388922.0	225574.0	247994.0	154255.0	163789.0	111749.0	117346.0	85187.0	86300.0	66933.0	68403.0	54279.0	53497.0	44734.0	45218.0	38020.0	38002.0	32352.0	32672.0	27971.0	27927.0	24499.0	24548.0	22371.0	21998.0	19688.0	19783.0
171_220322_L001.srt.dp_stats	75194392.0	5275254.0	28334915.0	9627829.0	31216278.0	12284325.0	29110794.0	12332099.0	23404775.0	10397595.0	16792408.0	7741339.0	10977525.0	5297472.0	6753119.0	3405600.0	3991714.0	2128564.0	2326235.0	1313033.0	1371799.0	826964.0	828008.0	535576.0	522126.0	357156.0	339902.0	249938.0	236278.0	181391.0	169701.0	137017.0	127086.0	105263.0	99033.0	82631.0	79130.0	65445.0	63052.0	54326.0	51945.0	46533.0	43866.0	39346.0	37434.0	34097.0	32613.0	29740.0	28440.0	25366.0	24827.0
176_220322_L001.srt.dp_stats	85991228.0	4827022.0	41437525.0	7876545.0	40789450.0	8749461.0	33309487.0	7694599.0	23557347.0	5786999.0	14889190.0	3864663.0	8672069.0	2396774.0	4775826.0	1429293.0	2554068.0	845154.0	1365871.0	504100.0	755135.0	313985.0	438321.0	209436.0	276296.0	148585.0	184540.0	110010.0	130465.0	84051.0	97943.0	66753.0	76082.0	54184.0	61303.0	45345.0	49710.0	38607.0	41609.0	33132.0	35548.0	28430.0	30189.0	24815.0	26094.0	21493.0	22770.0	19048.0	19774.0	17462.0	17240.0
177_220322_L001.srt.dp_stats	95345019.0	6484996.0	49856704.0	9801365.0	43525486.0	9693378.0	30791166.0	7455500.0	18715604.0	4891788.0	10266838.0	2918694.0	5241913.0	1650121.0	2609139.0	926712.0	1312766.0	529854.0	692219.0	317725.0	385563.0	204396.0	232823.0	136810.0	150791.0	98999.0	104638.0	73000.0	75779.0	55901.0	57423.0	45658.0	46401.0	37236.0	38628.0	31327.0	32126.0	27130.0	27656.0	23615.0	24471.0	21100.0	22161.0	19075.0	19778.0	17914.0	17803.0	16025.0	16371.0	14859.0	15168.0
178_220322_L001.srt.dp_stats	145104528.0	7096470.0	71354819.0	6584930.0	38355919.0	4068757.0	16953319.0	2075026.0	6692448.0	970273.0	2521201.0	455487.0	986706.0	230262.0	427099.0	131019.0	210354.0	82318.0	122130.0	57493.0	81942.0	44565.0	61357.0	35933.0	47748.0	30195.0	38150.0	26922.0	33766.0	23636.0	29538.0	21078.0	26329.0	19452.0	23542.0	18180.0	21758.0	16521.0	19754.0	15392.0	18316.0	14270.0	16490.0	13787.0	15572.0	12377.0	14288.0	11336.0	13181.0	11092.0	12144.0
17_220322_L001.srt.dp_stats	111324620.0	6466071.0	51149543.0	8439650.0	41124690.0	7733035.0	27928910.0	5703392.0	16656869.0	3650410.0	9075041.0	2159557.0	4687595.0	1224962.0	2366458.0	697316.0	1233272.0	413839.0	670235.0	253543.0	394558.0	171432.0	251107.0	120868.0	169871.0	89118.0	122815.0	70453.0	91718.0	56026.0	71211.0	44619.0	57128.0	37022.0	46165.0	31464.0	38427.0	27403.0	32723.0	23627.0	28417.0	21354.0	25043.0	19320.0	21797.0	17159.0	19438.0	15352.0	17575.0	14272.0	15832.0
180_220322_L001.srt.dp_stats	73624620.0	2098255.0	30609885.0	3858846.0	35910213.0	5214966.0	35691351.0	5590821.0	30450883.0	5064116.0	22954591.0	4038441.0	15672627.0	2943534.0	9907114.0	1995417.0	5918289.0	1307454.0	3426923.0	837959.0	1964857.0	541889.0	1136050.0	361770.0	682293.0	248555.0	428437.0	178627.0	283711.0	132894.0	202504.0	104705.0	147244.0	83508.0	114719.0	69324.0	91956.0	57393.0	74448.0	47824.0	61924.0	41736.0	52391.0	35997.0	45093.0	32032.0	38485.0	28782.0	33480.0	25401.0	30261.0
182_220322_L001.srt.dp_stats	65537073.0	1986062.0	19041522.0	3851293.0	24099979.0	5930011.0	27609710.0	7370218.0	27717328.0	7763036.0	24709550.0	7143665.0	19830279.0	5889965.0	14548569.0	4452341.0	9923501.0	3130431.0	6402180.0	2104325.0	3927401.0	1370032.0	2371544.0	883496.0	1420304.0	575645.0	860176.0	387392.0	543309.0	271855.0	360699.0	198805.0	253767.0	153576.0	189301.0	121476.0	144072.0	99975.0	115659.0	84472.0	94226.0	70784.0	79118.0	60385.0	67387.0	53275.0	57670.0	46495.0	50101.0	41286.0	44023.0
183_220322_L001.srt.dp_stats	86048162.0	4334343.0	43606854.0	7199701.0	42887200.0	8004920.0	34611611.0	6959107.0	23888247.0	5116633.0	14674382.0	3371696.0	8328659.0	2071936.0	4481468.0	1230610.0	2375808.0	737249.0	1261269.0	447818.0	698563.0	283965.0	409951.0	190848.0	254880.0	133588.0	173058.0	99621.0	123409.0	77263.0	91908.0	61020.0	69265.0	50225.0	56556.0	41289.0	45989.0	36786.0	40099.0	31378.0	34360.0	27181.0	29998.0	24546.0	25798.0	21864.0	22725.0	19782.0	20983.0	17857.0	19273.0
184_220322_L001.srt.dp_stats	81423731.0	5346736.0	36591663.0	9133857.0	37718848.0	10682545.0	32258038.0	9762161.0	23686882.0	7531602.0	15486037.0	5152857.0	9268803.0	3258287.0	5200118.0	1953638.0	2826542.0	1157626.0	1529458.0	684612.0	844560.0	421216.0	493571.0	274921.0	303104.0	188398.0	198785.0	134880.0	141516.0	102079.0	105988.0	80084.0	81448.0	64652.0	65096.0	52619.0	54020.0	45255.0	45131.0	37718.0	38542.0	32975.0	32802.0	29611.0	29262.0	25455.0	25805.0	23606.0	23570.0	21256.0	21180.0
185_220322_L001.srt.dp_stats	85944342.0	6297819.0	42060624.0	10037841.0	40645224.0	10684000.0	32055290.0	8959866.0	21694327.0	6367176.0	13103786.0	4073848.0	7308491.0	2430340.0	3901366.0	1417458.0	2050981.0	823350.0	1088595.0	503957.0	611641.0	322879.0	362137.0	215997.0	232828.0	154915.0	163327.0	115978.0	120022.0	91074.0	90764.0	72832.0	71301.0	59395.0	57727.0	50042.0	48444.0	43416.0	41807.0	36445.0	35632.0	31846.0	30482.0	27161.0	27129.0	24832.0	24201.0	22365.0	21972.0	20854.0	20701.0
186_220322_L001.srt.dp_stats	89317754.0	4131119.0	46096657.0	6618194.0	44001374.0	7182056.0	34297633.0	6125231.0	22987684.0	4448939.0	13833004.0	2939959.0	7731187.0	1830212.0	4170511.0	1112495.0	2231508.0	688743.0	1213752.0	433436.0	696081.0	289613.0	420521.0	198873.0	269469.0	143143.0	183262.0	104947.0	129232.0	81017.0	97140.0	64997.0	76316.0	54759.0	59229.0	45150.0	48976.0	38923.0	41541.0	32845.0	36304.0	29752.0	31903.0	26125.0	28339.0	23596.0	25251.0	21442.0	22846.0	19665.0	21167.0
187_220322_L001.srt.dp_stats	86433539.0	4451481.0	44844651.0	7161854.0	43147912.0	7762790.0	34402201.0	6665929.0	23596008.0	4882629.0	14401883.0	3210714.0	8149771.0	1966785.0	4378276.0	1165406.0	2306377.0	695364.0	1223886.0	427970.0	675914.0	276985.0	398304.0	189868.0	257875.0	137084.0	175891.0	105170.0	128475.0	83440.0	96178.0	68568.0	77955.0	57814.0	64551.0	48647.0	54557.0	42131.0	46692.0	37939.0	40273.0	33831.0	35683.0	31002.0	31121.0	27724.0	27850.0	24807.0	26213.0	23020.0	24454.0
188_220322_L001.srt.dp_stats	111350214.0	6479404.0	61169984.0	7999545.0	45420232.0	6575301.0	27493056.0	4333362.0	14496506.0	2527077.0	6986599.0	1375130.0	3214274.0	741687.0	1487357.0	416088.0	713972.0	249147.0	374959.0	160667.0	219318.0	111092.0	141095.0	81010.0	98652.0	64029.0	73470.0	51659.0	57521.0	42899.0	46459.0	36392.0	38594.0	31095.0	32852.0	27976.0	29610.0	25363.0	26847.0	23519.0	24427.0	21576.0	22314.0	20515.0	20159.0	18966.0	19283.0	18062.0	17884.0	16507.0	16866.0
189_220322_L001.srt.dp_stats	98022718.0	8637867.0	51455295.0	11862369.0	42894328.0	10751487.0	28842577.0	7664238.0	16698331.0	4671120.0	8647187.0	2624552.0	4213511.0	1396210.0	1985443.0	750507.0	956266.0	422376.0	485533.0	254745.0	272427.0	168273.0	171099.0	116587.0	115353.0	87995.0	85551.0	68978.0	66488.0	54846.0	52910.0	45368.0	42789.0	37577.0	36436.0	32890.0	32270.0	28957.0	28115.0	24952.0	25009.0	22692.0	22110.0	20599.0	20001.0	18216.0	18089.0	16923.0	16463.0	15667.0	15471.0
18_220322_L001.srt.dp_stats	219428077.0	6118928.0	55357566.0	2662365.0	15255911.0	899737.0	3730764.0	290344.0	902903.0	107753.0	259063.0	53689.0	103191.0	34691.0	60033.0	26227.0	43243.0	21943.0	33034.0	18599.0	27001.0	16104.0	21726.0	14021.0	18317.0	12370.0	15785.0	10841.0	12716.0	9901.0	11093.0	8560.0	9319.0	7603.0	8313.0	6931.0	7156.0	6182.0	6658.0	5700.0	5984.0	5200.0	5646.0	5038.0	5007.0	4984.0	4727.0	4583.0	4799.0	4069.0	4502.0
190_220322_L001.srt.dp_stats	87830012.0	3760360.0	46767367.0	6117795.0	45209127.0	6694109.0	35608766.0	5719449.0	23953264.0	4146578.0	14348974.0	2702910.0	7943707.0	1650975.0	4198769.0	985336.0	2180513.0	591498.0	1160405.0	367419.0	637745.0	236732.0	376099.0	161133.0	236567.0	116722.0	159275.0	86735.0	115014.0	67297.0	88102.0	54604.0	66922.0	45437.0	54195.0	39234.0	45139.0	33291.0	37697.0	29011.0	31421.0	25357.0	28074.0	22923.0	24587.0	20682.0	22826.0	18800.0	21033.0	17530.0	18818.0
191_220322_L001.srt.dp_stats	108202905.0	8591670.0	58109624.0	10965799.0	43828637.0	9059414.0	26550206.0	5874492.0	13849427.0	3294023.0	6582447.0	1724256.0	2953779.0	875958.0	1338458.0	470551.0	639764.0	268078.0	327394.0	163946.0	191827.0	114166.0	125614.0	83372.0	89776.0	64621.0	65938.0	51225.0	52714.0	41316.0	43933.0	35950.0	36980.0	31016.0	31981.0	27952.0	27846.0	24146.0	24858.0	22216.0	22485.0	20077.0	19796.0	18535.0	18507.0	17003.0	17536.0	15931.0	16387.0	15193.0	14980.0
193_220322_L001.srt.dp_stats	115697253.0	6931600.0	67966164.0	7790564.0	45191162.0	5890367.0	24809271.0	3596896.0	11988175.0	1955731.0	5407161.0	1023220.0	2384883.0	549734.0	1082994.0	312936.0	534731.0	194197.0	294817.0	133901.0	182162.0	95995.0	124239.0	74365.0	92036.0	58148.0	70397.0	47982.0	57001.0	40987.0	47148.0	35614.0	39464.0	31414.0	34641.0	28080.0	30852.0	25727.0	27454.0	23269.0	24805.0	20872.0	22344.0	19744.0	20020.0	17806.0	18292.0	15974.0	16622.0	14858.0	15593.0
194_220322_L001.srt.dp_stats	85646417.0	5634856.0	42444729.0	9215912.0	41660614.0	10123976.0	33353662.0	8601243.0	22701123.0	6144194.0	13642464.0	3900630.0	7470873.0	2278350.0	3861654.0	1285012.0	1932491.0	716524.0	986923.0	413131.0	523898.0	259745.0	299209.0	171978.0	191830.0	124922.0	132343.0	95300.0	97650.0	75070.0	78493.0	61287.0	63223.0	51406.0	52642.0	44190.0	44121.0	37635.0	38561.0	32984.0	33622.0	28508.0	28951.0	26288.0	26199.0	23049.0	23904.0	21508.0	21790.0	19703.0	19440.0
195_220322_L001.srt.dp_stats	92150603.0	4845058.0	53513245.0	7215024.0	46870459.0	7085438.0	33238652.0	5412669.0	20200721.0	3551134.0	11042705.0	2129305.0	5720211.0	1232867.0	2929477.0	710276.0	1539846.0	430482.0	871954.0	281976.0	532579.0	196812.0	364682.0	147926.0	260385.0	116544.0	201373.0	95387.0	159388.0	79366.0	128777.0	67110.0	105975.0	58819.0	89982.0	53128.0	78976.0	47401.0	68085.0	42872.0	60343.0	39058.0	52814.0	36341.0	48394.0	33665.0	44707.0	30718.0	40742.0	28542.0	36646.0
196_220322_L001.srt.dp_stats	89588393.0	3270771.0	47170610.0	5224163.0	45304608.0	5678586.0	35617781.0	4866106.0	24148558.0	3616406.0	14712136.0	2417000.0	8274000.0	1529921.0	4479280.0	947316.0	2390914.0	587698.0	1292210.0	374588.0	729084.0	246076.0	433270.0	170091.0	273582.0	123463.0	182940.0	92712.0	130113.0	72355.0	96644.0	57733.0	74813.0	48017.0	60064.0	40951.0	49516.0	35392.0	41372.0	30300.0	35226.0	27238.0	30665.0	24878.0	27192.0	22832.0	24769.0	20456.0	22420.0	19172.0	20653.0
197_220322_L001.srt.dp_stats	100570330.0	4961689.0	57525372.0	7025787.0	47514241.0	6520149.0	31627764.0	4744916.0	18081717.0	3009360.0	9374168.0	1752835.0	4596240.0	984052.0	2231148.0	563369.0	1103053.0	336406.0	584004.0	212706.0	331830.0	142585.0	206485.0	100433.0	138249.0	74800.0	99546.0	58614.0	74581.0	46826.0	57875.0	38544.0	47063.0	32912.0	39294.0	28891.0	32796.0	24802.0	28603.0	22172.0	25233.0	20075.0	23160.0	18120.0	20188.0	16756.0	18730.0	15589.0	17830.0	14671.0	16570.0
198_220322_L001.srt.dp_stats	90358278.0	3113959.0	46956209.0	4946257.0	44804816.0	5401458.0	35563442.0	4710511.0	24446059.0	3515759.0	15088825.0	2373325.0	8655251.0	1505284.0	4718869.0	922261.0	2502281.0	557813.0	1336132.0	343054.0	736148.0	220395.0	424440.0	151126.0	260666.0	108104.0	172675.0	79180.0	121189.0	62867.0	90693.0	51804.0	68554.0	41614.0	55302.0	34967.0	45064.0	30111.0	37597.0	26644.0	32470.0	23711.0	28040.0	21299.0	24828.0	19297.0	22210.0	17985.0	20818.0	16307.0	18562.0
199_220322_L001.srt.dp_stats	93893701.0	3734471.0	50880106.0	5699930.0	46514482.0	5884739.0	34529207.0	4756532.0	22016154.0	3327434.0	12658084.0	2132159.0	6825195.0	1301443.0	3566485.0	781816.0	1862549.0	479445.0	1006278.0	307124.0	574621.0	205070.0	348227.0	143989.0	222599.0	104142.0	154716.0	79428.0	110226.0	61793.0	81627.0	49912.0	64367.0	41507.0	52081.0	35285.0	42391.0	30724.0	35959.0	27163.0	31325.0	24190.0	27330.0	21825.0	24251.0	19208.0	22216.0	18391.0	19978.0	17178.0	18498.0
19_220322_L001.srt.dp_stats	76282563.0	3178409.0	28984876.0	5680411.0	31298233.0	7584396.0	30016578.0	8248494.0	25594783.0	7723442.0	19832583.0	6404930.0	14110058.0	4856696.0	9405761.0	3433148.0	5944886.0	2301069.0	3603300.0	1479756.0	2142277.0	932400.0	1257721.0	597050.0	748238.0	383220.0	454834.0	257165.0	293105.0	179707.0	198731.0	129337.0	140470.0	99262.0	106094.0	78114.0	82943.0	64323.0	66421.0	52523.0	54237.0	44975.0	45402.0	38701.0	38334.0	32941.0	33411.0	28976.0	29626.0	26025.0	26454.0
1_220322_L001.srt.dp_stats	87256646.0	3935354.0	45396473.0	6488107.0	44652762.0	7150773.0	35549808.0	6135133.0	24017593.0	4460907.0	14411465.0	2915912.0	7993135.0	1781460.0	4221204.0	1068293.0	2204193.0	637512.0	1169073.0	399097.0	648059.0	254959.0	379082.0	173815.0	241340.0	123360.0	163647.0	92611.0	117181.0	71526.0	87318.0	56797.0	67403.0	46334.0	54407.0	38903.0	44922.0	33583.0	37812.0	29641.0	32630.0	25821.0	28338.0	22901.0	24798.0	21127.0	22029.0	19400.0	20352.0	18119.0	18596.0
200_220322_L001.srt.dp_stats	98431399.0	3098948.0	56135850.0	4560337.0	48814750.0	4460327.0	34422297.0	3478452.0	20918570.0	2347892.0	11499003.0	1458443.0	5927403.0	870507.0	2978470.0	514301.0	1517437.0	316192.0	797362.0	206252.0	449550.0	140043.0	272022.0	100028.0	179465.0	74391.0	124097.0	58831.0	91595.0	48560.0	70295.0	40011.0	56559.0	33331.0	47362.0	29660.0	39910.0	26534.0	33884.0	23899.0	30536.0	21892.0	26981.0	20092.0	24883.0	19189.0	22441.0	17272.0	20480.0	16348.0	19126.0
202_220322_L001.srt.dp_stats	99463364.0	3945798.0	59307693.0	5590791.0	48224369.0	5267356.0	32478068.0	3934778.0	19007754.0	2554205.0	10102451.0	1545387.0	5066475.0	898602.0	2509023.0	529125.0	1258661.0	325664.0	671091.0	208912.0	387177.0	144133.0	240970.0	103946.0	158400.0	78853.0	114527.0	61523.0	85890.0	50396.0	68223.0	42453.0	55278.0	35574.0	46494.0	31921.0	40454.0	28382.0	34184.0	25525.0	30690.0	23261.0	27486.0	21839.0	25103.0	20110.0	23224.0	19159.0	21094.0	17391.0	20136.0
203_220322_L001.srt.dp_stats	89781862.0	3301878.0	47274795.0	5290511.0	45511364.0	5760154.0	35719678.0	4933663.0	24079940.0	3614405.0	14577588.0	2409786.0	8158538.0	1506610.0	4371645.0	926155.0	2313271.0	566011.0	1250576.0	358254.0	699914.0	235648.0	413447.0	164626.0	262304.0	117483.0	173719.0	89997.0	122525.0	69159.0	90611.0	54302.0	69580.0	44280.0	54155.0	37583.0	44494.0	32047.0	38274.0	27939.0	32729.0	25446.0	28970.0	23601.0	25847.0	20989.0	23273.0	19105.0	20978.0	17628.0	18854.0
204_220322_L001.srt.dp_stats	88053317.0	3224382.0	45305134.0	5284088.0	44684959.0	5927229.0	36087970.0	5210040.0	24989858.0	3908519.0	15421070.0	2620542.0	8773978.0	1649641.0	4732671.0	1009964.0	2505514.0	614843.0	1337630.0	381140.0	732623.0	245214.0	424792.0	165670.0	262660.0	117582.0	174422.0	88406.0	123111.0	68835.0	90929.0	56146.0	70726.0	45778.0	55956.0	39250.0	45738.0	33292.0	38836.0	28915.0	33379.0	25667.0	28328.0	22833.0	25488.0	20481.0	22751.0	19334.0	20878.0	17352.0	18282.0
205_220322_L001.srt.dp_stats	80609228.0	2880427.0	39639590.0	4996056.0	42003669.0	6032950.0	36779578.0	5697993.0	27505574.0	4576650.0	18240380.0	3273912.0	11082982.0	2168706.0	6357426.0	1382894.0	3523530.0	871493.0	1944435.0	554058.0	1107978.0	362614.0	652314.0	245486.0	406051.0	176491.0	268759.0	129956.0	184530.0	100143.0	134015.0	78497.0	102476.0	63637.0	80954.0	52232.0	65959.0	45000.0	54270.0	38862.0	45598.0	33926.0	38768.0	29954.0	33009.0	26779.0	29390.0	23987.0	26300.0	21825.0	23474.0
207_220322_L001.srt.dp_stats	112163419.0	7647588.0	62375524.0	9627716.0	44573153.0	7832881.0	25932882.0	4995509.0	13046066.0	2774934.0	5983394.0	1426554.0	2634330.0	715482.0	1155082.0	367894.0	539432.0	205475.0	277147.0	125373.0	158629.0	83697.0	103640.0	62512.0	71903.0	48442.0	54930.0	38632.0	42471.0	32000.0	34781.0	26888.0	28955.0	22909.0	24833.0	20295.0	22076.0	17740.0	19068.0	15362.0	16349.0	13794.0	14846.0	12423.0	13218.0	11018.0	11794.0	9891.0	10652.0	9238.0	9675.0
213_220322_L001.srt.dp_stats	107764858.0	6105924.0	59655541.0	8139673.0	46120850.0	7039616.0	28548948.0	4839508.0	15273707.0	2895913.0	7485202.0	1612550.0	3504445.0	888077.0	1640085.0	499923.0	812783.0	297313.0	434149.0	188070.0	250693.0	126768.0	158273.0	90218.0	108375.0	67091.0	78537.0	50858.0	58617.0	40018.0	47002.0	34793.0	37792.0	28945.0	31454.0	25655.0	27582.0	22731.0	24607.0	20235.0	21675.0	18480.0	19877.0	16678.0	17748.0	15122.0	16465.0	14039.0	15056.0	13447.0	13714.0
214_220322_L001.srt.dp_stats	91280094.0	4359522.0	48298744.0	6883803.0	45128053.0	7230870.0	34235002.0	5960065.0	22274205.0	4165596.0	12969177.0	2637744.0	7008902.0	1572457.0	3623639.0	918496.0	1864861.0	543070.0	981817.0	331163.0	538647.0	212895.0	317569.0	144578.0	201393.0	104565.0	135251.0	78279.0	98845.0	61445.0	73180.0	48971.0	56981.0	40936.0	46789.0	34781.0	38990.0	30018.0	33437.0	26832.0	28492.0	24240.0	25399.0	21396.0	22865.0	19264.0	20293.0	17734.0	18801.0	16396.0	17505.0
215_220322_L001.srt.dp_stats	82187186.0	3404009.0	39623399.0	5843024.0	41633459.0	6889963.0	35878577.0	6391796.0	26461835.0	5031552.0	17353330.0	3530169.0	10408193.0	2301328.0	5886587.0	1430329.0	3211552.0	875897.0	1755732.0	546282.0	982928.0	349359.0	572152.0	231595.0	351742.0	162404.0	229749.0	117606.0	155834.0	90058.0	114418.0	70076.0	87311.0	57280.0	69836.0	47218.0	56913.0	40032.0	47244.0	34819.0	39842.0	30189.0	33954.0	26963.0	29527.0	24098.0	26147.0	21306.0	22602.0	19354.0	21245.0
216_220322_L001.srt.dp_stats	85481435.0	3772852.0	43527736.0	6379356.0	43885020.0	7226437.0	35968524.0	6354844.0	25023867.0	4717458.0	15488256.0	3112432.0	8750216.0	1907307.0	4664780.0	1120958.0	2424032.0	655651.0	1256815.0	390907.0	674731.0	244913.0	386361.0	161549.0	237182.0	112286.0	157574.0	83202.0	109536.0	63635.0	81024.0	51753.0	63515.0	42323.0	52460.0	35696.0	42213.0	30714.0	35885.0	26464.0	30987.0	23388.0	26781.0	20691.0	23832.0	18444.0	21283.0	16947.0	19302.0	15363.0	17096.0
217_220322_L001.srt.dp_stats	81396590.0	3680228.0	40122575.0	6356618.0	41730671.0	7433050.0	35487826.0	6813612.0	25851631.0	5308175.0	16742659.0	3691611.0	9988008.0	2394370.0	5656884.0	1496300.0	3118503.0	927183.0	1714886.0	583500.0	979400.0	380122.0	584947.0	259888.0	368231.0	182929.0	244310.0	134942.0	171835.0	102664.0	125922.0	79650.0	94537.0	63619.0	72693.0	51860.0	60421.0	43684.0	49649.0	37298.0	41637.0	32542.0	36298.0	28103.0	31697.0	25290.0	27373.0	22069.0	24243.0	20290.0	21644.0
218_220322_L001.srt.dp_stats	99377387.0	5991445.0	58463224.0	8235257.0	46701042.0	7360186.0	30042122.0	5159822.0	16720316.0	3164570.0	8520307.0	1808253.0	4216768.0	1015516.0	2126667.0	593719.0	1131823.0	361713.0	662056.0	238535.0	425921.0	170757.0	297522.0	132020.0	221621.0	103076.0	167008.0	83590.0	134556.0	70533.0	110175.0	60759.0	92942.0	52674.0	77698.0	46784.0	67538.0	41641.0	57775.0	37152.0	52466.0	33488.0	45326.0	30779.0	40610.0	27903.0	36238.0	26357.0	33579.0	24865.0	31400.0
219_220322_L001.srt.dp_stats	80779335.0	5954898.0	34915303.0	10220899.0	36481728.0	11985242.0	31478764.0	10930079.0	23211780.0	8390357.0	15178453.0	5707789.0	9056569.0	3554565.0	5057642.0	2086135.0	2724784.0	1207835.0	1463564.0	703384.0	799147.0	425432.0	462235.0	271990.0	282224.0	181654.0	187137.0	132787.0	132174.0	98938.0	97822.0	77551.0	75917.0	62524.0	61380.0	51259.0	50679.0	43685.0	43232.0	38076.0	36413.0	32375.0	31748.0	27820.0	27541.0	24647.0	24207.0	22246.0	21557.0	19054.0	19413.0
21_220322_L001.srt.dp_stats	88567838.0	2883972.0	40502054.0	4736439.0	39034575.0	5653351.0	33018451.0	5490738.0	25046905.0	4627591.0	17310045.0	3509168.0	11116041.0	2455715.0	6757880.0	1618409.0	3933220.0	1027796.0	2239924.0	648697.0	1264311.0	406480.0	720075.0	259808.0	420623.0	171451.0	257942.0	118390.0	167798.0	86235.0	116419.0	65969.0	84271.0	52185.0	63916.0	42835.0	51497.0	35555.0	42282.0	30886.0	35558.0	26874.0	30307.0	23456.0	27150.0	21283.0	23751.0	19211.0	21347.0	17044.0	19399.0
