Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
100_220322_L001.srt.dp_stats	1.2042991069519973e-06	1.2042991069519973e-06	3.6128973208559918e-06	1.8064486604279959e-06	3.612897320855992e-06	4.215046874331991e-06	6.021495534759987e-06	5.419345981283989e-06	2.890317856684793e-05	4.7569814724603894e-05	8.309663837968782e-05	0.00010778477007220374	0.00010356972319787176	0.00010778477007220375	8.972028346792379e-05	9.815037721658777e-05	7.406439507754783e-05	6.021495534759986e-05	7.647299329145182e-05	0.00012223635935562773	0.00015113953792247566	0.0002504942142460154	0.0003986230044011111	0.0006280419842754667	0.0011127723748236456	0.0014078256560268846	0.002166534093406643	0.0030420595441607453	0.004156036218091342	0.005412722336195751	0.007264332213134446	0.00946699527974965	0.012082130790495913	0.015597479883688791	0.01975893544776142	0.023398327348970353	0.02589965659410965	0.02677638634397071	0.028756254075799785	0.031262400517366895	0.03430987940750893	0.037804153266330145	0.04017481605836515	0.04196079163397496	0.04395511095508747	0.04569231241686573	0.047694459682173417	0.04804792147006383	0.0479208679142804	0.04658770880288454	0.04895475869759869	0.03814436776404408	0.03895847396034363	0.03501198578686194	0.03004425197068495	0.025566065741483943	0.021932093186256302	0.01864676522249125	0.0158281031626701	0.013570042337135105	0.011396884598640224	0.009583812293123994	0.007988115976412597	0.006844633974361676	0.005519302807161003	0.0043914766935004585	0.0034629620820404677	0.0027000385977863773	0.0020455020331579675	0.0015138039774386604	0.0010929014395589375	0.0008231384396016901	0.0005720420758021986	0.00038356926556421114	0.00026434365397596344	0.00015113953792247566	0.00011561271426739174	6.202140400802787e-05	3.432252454813192e-05	1.5053738836899965e-05	4.215046874331991e-06	2.4085982139039945e-06	1.2042991069519973e-06	1.2042991069519973e-06	6.021495534759986e-07	2.4085982139039945e-06	0.0	0.0	1.2042991069519973e-06	1.2042991069519973e-06	1.2042991069519973e-06	6.021495534759986e-07	1.2042991069519973e-06	1.2042991069519973e-06	4.81719642780799e-06	6.021495534759986e-06	8.430093748663982e-06	1.686018749732796e-05	3.733327231551191e-05	0.00012645140622995972
101_220322_L001.srt.dp_stats	1.0216069877917966e-06	2.043213975583593e-06	2.043213975583593e-06	5.108034938958982e-06	5.108034938958983e-06	6.12964192675078e-06	3.0648209633753895e-06	1.1237676865709761e-05	2.3496960719211318e-05	4.5972314450630844e-05	6.538284721867498e-05	6.691525770036267e-05	8.479337998671912e-05	6.691525770036267e-05	6.538284721867498e-05	7.662052408438474e-05	6.998007866373807e-05	5.6699187822444704e-05	7.559891709659295e-05	0.00011135516166930583	0.00015477345865045716	0.0002640854063441794	0.0004260101139091792	0.0006303315114675385	0.0011533942892169382	0.0013950043418296983	0.0021576339582162745	0.002991776063748276	0.004053736527557849	0.005551923175154519	0.007030188486489247	0.009162793073504623	0.011531899678193798	0.014893497471522705	0.018970730959799766	0.022479440159370687	0.02489656229248608	0.026223629769627627	0.027882208714307605	0.02989783930122082	0.03363385605557542	0.03766358481892016	0.039872299126526026	0.04126934668233131	0.04339071359248097	0.044846503550084287	0.046766613883638966	0.047376513255350666	0.04738315370077132	0.046448894110435714	0.048711242784900646	0.03841395515145324	0.039924401082903405	0.03601113551616693	0.031108954385247994	0.02656535730704398	0.022681718342953468	0.019531082392603566	0.016790110844358174	0.014502732798692342	0.012079991827144096	0.010255401746947949	0.008895642846197068	0.007505235735812433	0.006114317821933901	0.004732594370945497	0.0037824998722991265	0.0029207743780967463	0.0022924860806047913	0.0016657301935945243	0.0012938652500383103	0.0009225111099759923	0.0006941819482045257	0.00043775859426878485	0.00026817183429534656	0.0001818460438269398	0.00012770087347397456	8.019614854165602e-05	4.801552842621444e-05	1.6345711804668745e-05	1.0216069877917965e-05	3.0648209633753895e-06	1.0216069877917966e-06	1.5324104816876948e-06	5.108034938958983e-07	1.5324104816876948e-06	5.108034938958983e-07	5.108034938958983e-07	5.108034938958983e-07	2.043213975583593e-06	1.0216069877917966e-06	1.0216069877917966e-06	1.0216069877917966e-06	1.5324104816876948e-06	3.06482096337539e-06	5.108034938958983e-06	9.19446289012617e-06	1.0216069877917966e-05	3.3202227103233386e-05	0.00011339837564488942
102_220322_L001.srt.dp_stats	1.8195216477588043e-06	4.24555051143721e-06	4.852057727356811e-06	8.49110102287442e-06	9.704115454713624e-06	7.884593806954818e-06	1.576918761390964e-05	2.486679585270366e-05	6.004421437604055e-05	8.91565607401814e-05	0.00010674527000184985	0.00011644938545656347	0.00011038431329736745	0.00011705589267248306	0.00011948192153616148	0.0001358576163659907	0.00010674527000184984	0.00010674527000184984	0.0001346446019341515	0.0001898367585828352	0.00026261762449318745	0.0004742886428491283	0.0006198503746698326	0.0009109738383112413	0.0015441673717313052	0.0019214148600332972	0.002816619510730629	0.0037870310562019907	0.005087989034349536	0.006744360241025968	0.008514754804295284	0.010895295626779721	0.013841101174501222	0.018044196180824063	0.022483829001355544	0.026961065269274036	0.029031680904423558	0.029814075212959843	0.03151350843196656	0.0335628963145589	0.03680710341251285	0.0405371227904184	0.041804116364474446	0.04243670339067859	0.043488386903083175	0.045022243652143856	0.04599629424091073	0.04669862959694564	0.046126693292333446	0.044325366861052234	0.04619462210051643	0.035644429079594975	0.036981170983481776	0.03268952592363467	0.027720412303605384	0.023115809520343766	0.019749694471989983	0.01664255800483386	0.013936322807400602	0.011862068128955563	0.01007287184199274	0.008434695851793897	0.007133131366430434	0.005977735120103591	0.004779276861446459	0.003845255748930273	0.003042240195052721	0.0022731890452666664	0.001735823651961899	0.0013167271657614547	0.000966165994959925	0.0007023353560348983	0.0004979424242699928	0.0003372180120512983	0.00024866795852703655	0.00014252919574110634	0.00010856479164960865	6.125722880787975e-05	3.517741852333688e-05	1.6982202045748843e-05	4.852057727356811e-06	4.24555051143721e-06	1.2130144318392028e-06	6.065072159196014e-07	6.065072159196014e-07	1.2130144318392028e-06	1.2130144318392028e-06	6.065072159196014e-07	1.2130144318392028e-06	0.0	1.2130144318392028e-06	1.8195216477588043e-06	2.4260288636784056e-06	2.4260288636784056e-06	1.8195216477588043e-06	3.6390432955176085e-06	8.49110102287442e-06	1.4556173182070438e-05	3.0325360795980073e-05	0.00010795828443368904
103_220322_L001.srt.dp_stats	5.550976000355262e-07	2.775488000177631e-06	2.220390400142105e-06	4.995878400319735e-06	3.885683200248683e-06	4.995878400319736e-06	1.2767244800817104e-05	1.665292800106579e-05	3.830173440245131e-05	5.439956480348157e-05	8.826051840564868e-05	0.00010047266560643024	9.381149440600393e-05	8.548503040547104e-05	8.548503040547101e-05	9.880737280632367e-05	9.603188480614602e-05	0.0001015828608065013	0.00011823578880756708	0.00014488047360927236	0.0002348062848150276	0.0003741357824239447	0.0005462160384349578	0.0008348667904534315	0.0014998737152959918	0.001833487372917343	0.002703325312173013	0.003720264115438097	0.005089134797125705	0.006704468813229087	0.00854295206454675	0.010702836826284982	0.013465002484061761	0.01692825641068341	0.02083558841733348	0.024472032795166215	0.026559754868899825	0.02815566046900196	0.029878128321912202	0.03242047533007491	0.03575328132068821	0.03909663416570218	0.04061704649219948	0.042412232130714385	0.04393875053081209	0.045943763062140396	0.047120014876615685	0.047796123753458965	0.04715720641581807	0.04606310904614804	0.04798596713267111	0.036976161333566473	0.03778382834161816	0.03351068701654469	0.028775704488241648	0.024151186382345674	0.020536390810914327	0.017281298484306	0.014621270784935763	0.01227764871758577	0.010328701043861039	0.008794966374962878	0.007405557082073956	0.0061515916035937025	0.004934262566715793	0.0038329489282453084	0.0030796814849970997	0.0024329927809557117	0.0017985162241151054	0.0013416708992858668	0.0010119429248647645	0.0007493817600479606	0.0005123550848327906	0.0003447156096220618	0.00023036550401474341	0.00015598242560998287	0.00010491344640671445	7.493817600479603e-05	3.941192960252235e-05	1.942841600124342e-05	6.661171200426314e-06	3.330585600213157e-06	2.775488000177631e-06	2.220390400142105e-06	1.1101952000710524e-06	1.6652928001065787e-06	0.0	2.775488000177631e-06	5.550976000355262e-07	1.1101952000710524e-06	1.1101952000710524e-06	2.220390400142105e-06	3.885683200248684e-06	2.775488000177631e-06	2.775488000177631e-06	4.995878400319736e-06	8.326464000532893e-06	1.8318220801172366e-05	3.108546560198947e-05	0.0001038032512066434
104_220322_L001.srt.dp_stats	2.6187210271252357e-06	1.0474884108500944e-06	3.142465232550283e-06	4.1899536434003774e-06	8.903651492225803e-06	5.237442054250471e-06	1.0474884108500943e-05	1.8854791395301698e-05	3.6662094379753296e-05	7.699039819748194e-05	9.270272436023337e-05	9.113149174395821e-05	9.689267800363374e-05	9.217898015480832e-05	9.479770118193355e-05	0.00011888993463148571	9.636893379820869e-05	9.741642220905877e-05	0.00012360363248031114	0.00016078947106548948	0.00023463740403042115	0.0003823332699602845	0.0005185067633707968	0.0008248971235444495	0.0014182993082910277	0.001798013857224187	0.002775320544547325	0.0036803505315218064	0.0048875809250265405	0.0065368514279100145	0.008290347027673072	0.010547160808849602	0.013160644393920588	0.016629402266450672	0.02059571713413456	0.0238649284643977	0.0263197175552249	0.02752380548349708	0.02922335543010136	0.031798605688176315	0.03516104348700513	0.03862561140589181	0.04010466504201215	0.04175341180069019	0.043945281300394004	0.04577995725199795	0.046722696821763034	0.04776023409271006	0.04719144788561845	0.046188477732229484	0.04827193218141033	0.03722092944694183	0.03877225978341082	0.03443408652987516	0.02926263624550824	0.024755293613620284	0.02099847642810642	0.017716171492707645	0.015038791114574807	0.012651565026247442	0.010784416933907148	0.008972785727341908	0.007674947586298641	0.006311641419577244	0.0051436918414793885	0.0040658262667146415	0.0032335967242942414	0.00238251239047854	0.0018378184168364908	0.0013936833306360508	0.0010590107833694455	0.0007793313776724703	0.000543122741025774	0.0003823332699602845	0.00023254242720872095	0.00015555202901123904	0.0001052725852904345	6.337304885643072e-05	3.8233326996028445e-05	2.0426024011576843e-05	7.856163081375707e-06	4.1899536434003774e-06	1.5712326162751415e-06	2.0949768217001887e-06	1.0474884108500944e-06	5.237442054250472e-07	5.237442054250472e-07	0.0	0.0	5.237442054250472e-07	2.0949768217001887e-06	2.0949768217001887e-06	4.713697848825425e-06	3.1424652325502826e-06	2.6187210271252357e-06	6.284930465100567e-06	1.1522372519351038e-05	1.6759814573601513e-05	3.194839653092788e-05	0.000122032399864036
105_220322_L001.srt.dp_stats	1.8182586809351486e-06	4.091082032104084e-06	2.727388021402723e-06	2.727388021402723e-06	3.18195269163651e-06	3.1819526916365103e-06	6.36390538327302e-06	1.272781076654604e-05	3.227409158659889e-05	5.772971311969097e-05	8.636728734441957e-05	0.00011682312025008332	0.00010682269750493997	0.00011455029689891437	9.95496627811994e-05	0.0001245507196440577	6.500274784343156e-05	6.500274784343156e-05	8.682185201465336e-05	0.00014091504777247402	0.0002381918872025045	0.000416381237934149	0.0006222990335500545	0.0009914055457798897	0.0018191678102756166	0.002196911051239893	0.00339923460400826	0.004483825907186077	0.005967070426158925	0.008076250496043696	0.010462260450100846	0.013288289004944297	0.016927079190165763	0.021646369596532947	0.027164330128500884	0.03270729171733169	0.03494693184757356	0.0353242205238676	0.03576878477135624	0.036912469481664455	0.03889528057322423	0.04168039830774665	0.04340274384326247	0.04355411387845032	0.04383730766800596	0.04466234254448029	0.044943263510684776	0.044451879102162056	0.04362775335502818	0.04222542134735696	0.04321591776379637	0.03334777333769109	0.033846885345607786	0.029388515059954812	0.024336483314976495	0.020133578373994904	0.016552517901893125	0.014031956805446777	0.01174822390219223	0.009595860188635248	0.007950336082388937	0.006664372630297554	0.005487050134392045	0.004353820411499214	0.0034346906482864955	0.002613292289174042	0.0020278129939129245	0.0015223370806129533	0.0011177745241048825	0.0008432174632836751	0.0005800245192183124	0.00039683495711409614	0.0003004672470245333	0.00021773647704198404	0.00014773351782598081	7.636686459927624e-05	4.363820834244357e-05	3.091039757589753e-05	1.6818892798650124e-05	1.090955208561089e-05	9.091293404675743e-07	1.8182586809351486e-06	4.5456467023378714e-07	1.3636940107013615e-06	1.3636940107013613e-06	1.3636940107013613e-06	0.0	1.3636940107013613e-06	0.0	4.5456467023378714e-07	3.18195269163651e-06	2.727388021402723e-06	4.091082032104085e-06	3.1819526916365103e-06	2.272823351168936e-06	4.545646702337871e-06	4.545646702337871e-06	1.1818681426078466e-05	3.18195269163651e-05	0.00011636855557984951
106_220322_L001.srt.dp_stats	1.596556546839776e-06	2.660927578066293e-06	2.1287420624530347e-06	2.660927578066293e-06	2.1287420624530347e-06	1.596556546839776e-06	3.193113093679552e-06	4.789669640519328e-06	1.9158678562077308e-05	2.980238887434248e-05	4.9493252952033053e-05	7.716689976392251e-05	9.419683626354676e-05	0.00010271180451335893	8.834279559180095e-05	9.845432038845285e-05	6.226570532675126e-05	4.576795434274024e-05	6.066914877991149e-05	6.492663290481755e-05	9.153590868548048e-05	0.00019531208423006596	0.00024054785305719294	0.00044916457517759034	0.0008057288706384736	0.0011851771432707268	0.0019456702450820738	0.002643365456051056	0.0037827746449790424	0.005428824444770852	0.007494768616381522	0.010222219383899472	0.01373464378694698	0.01820766304567642	0.023663096766227933	0.028368148909764752	0.03145163178722798	0.03283903942643174	0.0335399277504944	0.03596456495962841	0.038255091418827866	0.04143809298771078	0.04388295324643808	0.04431987755475657	0.04527515055528236	0.04612132552510745	0.04679294364581138	0.04667639501789208	0.04615911069671599	0.04501118653953819	0.04674930443353109	0.03609814352404733	0.03670643156839329	0.032196691509086536	0.02682108561587701	0.022481112736050884	0.018670664444259955	0.01574204755184019	0.013183831778287258	0.01100293553530412	0.009228096840733904	0.007625154067706769	0.00629735120625169	0.0049424068835003335	0.003951477453428445	0.0030499551899795855	0.002292655201261918	0.0016982039803219082	0.0012240266859104949	0.0008951360372615011	0.0006269145373924188	0.0004677910682240544	0.0003177147528211154	0.00021447076279214322	0.00015273724298100523	8.88749811074142e-05	5.215418053009935e-05	3.0334574389955735e-05	1.54333799527845e-05	7.450597218585621e-06	2.1287420624530347e-06	5.321855156132587e-07	2.660927578066293e-06	1.0643710312265173e-06	1.0643710312265173e-06	5.321855156132587e-07	0.0	5.321855156132587e-07	2.1287420624530347e-06	1.0643710312265173e-06	2.1287420624530347e-06	3.72529860929281e-06	3.725298609292811e-06	2.660927578066293e-06	2.660927578066293e-06	4.789669640519328e-06	3.7252986092928105e-06	1.170808134349169e-05	2.660927578066293e-05	9.632557832599982e-05
107_220322_L001.srt.dp_stats	2.616804643638786e-05	3.4494243029784e-05	4.2423954071113654e-05	5.233609287277571e-05	7.771116820503061e-05	0.00010705109905795033	0.00015264693754559583	0.00020498303041837154	0.0002478034700415517	0.0002660418054366099	0.0002481999555936182	0.00019467440606464302	0.0001649379896596568	0.00014273479874393378	0.00016374853300345736	0.00021925651029276491	0.00019229549275224413	0.00025612966663494783	0.0003758683033590256	0.0005895740159228598	0.0009563231515843562	0.0014408284962095983	0.0019380213785009676	0.002776191835569512	0.004420020934437149	0.004922368128905383	0.006762061090493863	0.007968963110984236	0.0097698004884702	0.011698306213721572	0.014034399086497285	0.016630982966980686	0.019978113997525932	0.024451263995939988	0.03027761918355695	0.035046547403812606	0.036512750975354454	0.03599454435880357	0.036870777428870495	0.03863038030894154	0.040623513179179754	0.042610698766136955	0.042630126558188215	0.04268404859326926	0.04314555777587465	0.04344252545437244	0.043509927998223744	0.0425179211469534	0.041062422685317346	0.03883258794049545	0.03969137564627145	0.030024264915786466	0.029987391759444287	0.025615742062359247	0.020743727598566308	0.017113109398293528	0.013879769721191357	0.011370809147714659	0.009398293526183906	0.007655739524851715	0.006300948393440543	0.00505122593332699	0.004110365718273226	0.003245234243664161	0.0025232340533510957	0.00196815428045802	0.0014820629936245122	0.0010526691407365114	0.0007783011387065056	0.0005836267326418626	0.0004250325118152695	0.00029934659181019447	0.00020656897262663748	0.00013678751546293653	0.0001007073302248866	5.3922035081041645e-05	3.885558410251531e-05	2.1806705363656546e-05	7.533225489263171e-06	6.740254385130206e-06	2.7753988644653792e-06	1.5859422082659308e-06	3.964855520664827e-07	3.964855520664827e-07	7.929711041329654e-07	3.964855520664827e-07	3.964855520664827e-07	0.0	1.189456656199448e-06	7.929711041329654e-07	2.3789133123988964e-06	3.964855520664827e-06	2.7753988644653792e-06	2.3789133123988964e-06	1.9824277603324136e-06	3.568369968598345e-06	5.154312176864275e-06	1.506645097852634e-05	2.8943445300853236e-05	0.00015304342309766232
108_220322_L001.srt.dp_stats	3.9269387436825375e-06	6.731894989170064e-06	3.365947494585032e-06	8.975859985560086e-06	7.853877487365075e-06	1.0658833732852602e-05	1.5146763725632646e-05	3.14155099494603e-05	5.497714241155552e-05	0.0001144422148158911	0.00014361375976896135	0.0001716633222238366	0.0001363208735306938	0.0001368818647797913	0.00012902798729242624	0.0001464187160144489	0.00010883230232491603	0.00010883230232491604	0.00017390728722022666	0.000264226878324925	0.00047011066674370943	0.0008336329961588931	0.0011135676294585482	0.0017289750297185115	0.00289639781909042	0.0033530446958557896	0.004948503808289095	0.0064828148745707725	0.008257791186715277	0.010271188779726223	0.012691305028332864	0.015743658414672387	0.018863891742152715	0.02303542267044176	0.027890801931380674	0.03171171332898378	0.033859748821778134	0.034415691149633755	0.0353289849031645	0.037805200276680884	0.040289269527684635	0.04198121913496271	0.04307964000069563	0.04351104227125161	0.044526436432118094	0.04508181776872463	0.045370167270760736	0.04419376862140328	0.04302297988453678	0.04119470940372801	0.04227461755824071	0.032149847494528934	0.032095431343366475	0.027236686134932978	0.02249855404505545	0.018186775304492024	0.014829803669892554	0.012541520364823828	0.010417046504491578	0.008627484419870534	0.00698209708626755	0.005924628581718753	0.0047386930811266275	0.003795666791393721	0.0030349626576175034	0.0023073570075380395	0.0017547806271769968	0.00133796412909755	0.0009721978346859768	0.0007225567288375868	0.0005217218616606799	0.0003551074606787209	0.00025020209709748737	0.00019410297218773684	0.00013014996979062124	7.461183612996821e-05	4.544029117689794e-05	2.6366588707582752e-05	1.7390728722022664e-05	5.609912490975053e-06	5.609912490975054e-07	5.609912490975054e-07	1.1219824981950108e-06	5.609912490975054e-07	0.0	0.0	5.609912490975054e-07	1.1219824981950108e-06	0.0	5.609912490975054e-07	3.3659474945850325e-06	2.8049562454875266e-06	5.0489212418775485e-06	3.365947494585032e-06	3.9269387436825375e-06	5.609912490975054e-06	7.853877487365075e-06	1.458577247653514e-05	3.478145744404533e-05	0.00013351591728520627
109_220322_L001.srt.dp_stats	2.114531483259254e-06	2.114531483259254e-06	2.114531483259254e-06	2.6431643540740676e-06	3.700430095703695e-06	4.229062966518508e-06	5.814961578962949e-06	8.458125933037017e-06	2.537437779911105e-05	4.916285698577766e-05	6.819364033511095e-05	9.621118248829607e-05	8.775305655525905e-05	0.00010942700425866643	8.299536071792573e-05	8.722442368444424e-05	5.022012272740729e-05	5.86782486604443e-05	6.555047598103687e-05	0.00010889837138785158	0.00017339158162725884	0.0003520694919626658	0.0005064302902405913	0.0008500416562702203	0.0015097754790471074	0.0018999065377084399	0.002807569176897475	0.0038072139356082877	0.0051414833015448755	0.0067754875052334655	0.008864644610693608	0.011344461407685899	0.014821808431905743	0.019094219293831066	0.02449208953772113	0.028461593764669564	0.031250660791088514	0.03227303676324437	0.03353171162865444	0.03603320237335014	0.03885187284053472	0.04114032453829205	0.042693447912745985	0.04316393116777116	0.04422965503533382	0.04506489497122123	0.046074055121606707	0.04565537788792138	0.045127802282848184	0.04350014167360938	0.04507969669160404	0.03462122397540377	0.03552835798172199	0.031081498272427774	0.026160454878012683	0.022083638178288834	0.018531753919284105	0.015765946739181	0.01322480852917419	0.01109547532553212	0.009375832596771532	0.007947466579829907	0.006594166430543984	0.005353993715612432	0.0042211334734562865	0.003317171264362955	0.0025501249688106606	0.0019073073978998474	0.0014325950799081446	0.0010577943745004419	0.0007961211034471093	0.0005751525634465172	0.000382730198469925	0.0002759463585653327	0.00017127705014399958	0.00010731247277540717	6.132141301451838e-05	4.704832550251841e-05	2.4845744928296237e-05	1.0044024545481457e-05	1.5858986124444407e-06	4.757695837333321e-06	2.114531483259254e-06	1.5858986124444407e-06	1.057265741629627e-06	2.114531483259254e-06	0.0	5.286328708148135e-07	0.0	5.286328708148135e-07	4.229062966518508e-06	3.171797224888881e-06	4.229062966518508e-06	4.757695837333322e-06	2.114531483259254e-06	4.229062966518508e-06	9.515391674666644e-06	1.1101290287111083e-05	3.4889769473777695e-05	0.00011207016861274047
