Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
10_220322_L001.srt.dp_stats	100.0	66.6030543771573	65.05716374354748	46.526719891272116	44.34066316978873	28.86129078550285	26.82519702571912	16.426648189327967	14.930370355608678	8.918553614733666	7.978571771310661	4.847494906992607	4.29840297873467	2.764082911526135	2.4551356469274843	1.714067577272923	1.539114493575753	1.1769113711678236	1.073487951328014	0.8871300433656617	0.823603403638663	0.7196860264661881	0.6774364925987832	0.6151710622625339	0.5852096569044287	0.5443063283950088	0.5219831183232848	0.4926585289043138	0.47540630900089054	0.45373331807851863	0.4400855810010162	0.4235041754236214	0.4118868612403502	0.39838198276931674	0.3889768520871345	0.3780493128687366	0.3696046366163163	0.3603083661537088	0.35286598849953565	0.34491101978141875	0.3383617535983517	0.3312462835104692	0.3253753505274552	0.3189705774886886	0.3137953038067412	0.3080234238163133	0.30318257657468123	0.2979438828248734	0.2934113094182534	0.28870285974096904	0.2845364228085946
110_220322_L001.srt.dp_stats	100.0	74.40360307581575	73.41662728901576	63.06412044116856	61.33074929901374	50.15558740637768	47.89741879866138	37.39312647943245	35.02835723723956	26.342659228159597	24.21193095845578	17.733335653069425	16.02594679737582	11.58586109868808	10.341004932034839	7.4893513292810265	6.630289242649514	4.882879055060342	4.316136079668106	3.2758292463185943	2.909520164878054	2.296762661177444	2.0588455456748616	1.6938758045334141	1.5385142912840435	1.316155360676366	1.2121559297047522	1.0711672345149166	0.9986728664294324	0.9063956869698692	0.8536282290646287	0.7900401307151672	0.7507017087255807	0.7046989490895929	0.67421383781029	0.6392729764024454	0.6148846912344633	0.5880396957058069	0.5680587783465555	0.5465083777615427	0.5300744074965449	0.5124645507155997	0.4981888242032529	0.4831723251456914	0.4711614142526063	0.45852153320197797	0.4482295022924491	0.4374860120338729	0.42829990942110535	0.4188679723184872	0.4108093739018562
111_220322_L001.srt.dp_stats	100.0	73.37256145671006	72.42569820901663	60.07174620742927	58.4412482996802	45.3318325268491	43.340010551137844	31.695261631088435	29.770771499175805	20.828166314067435	19.24093527653206	13.110992121115748	11.94345580513401	8.099649180452866	7.309912746866782	5.047773846757881	4.538943854364301	3.25393526588141	2.93410197932528	2.214353186606364	2.0117567991036562	1.6096186483976596	1.4793110041212387	1.2454377352136716	1.1584685539079698	1.0150967025598752	0.9549355762278389	0.862600534129042	0.8189969491220613	0.7570871942179361	0.7241731597210938	0.6794371669044821	0.6535212426792237	0.6199667962600179	0.5987518028380193	0.5727874962929499	0.5556993839878046	0.5350469984873921	0.5203185049957327	0.5035239556851164	0.49126655648704814	0.47724876004450467	0.46625289714475204	0.4540075935266365	0.444399780153354	0.433705979844854	0.4250654859602256	0.4155652251762527	0.40776324919915985	0.3993394950309821	0.39237244097819557
112_220322_L001.srt.dp_stats	100.0	69.02205823841294	67.68224196190359	50.60742041077335	48.57181962759959	33.1982253783535	31.158245341421708	19.99479295090261	18.37674008729465	11.425774136567977	10.322234880301128	6.439187578992718	5.751194914170844	3.723361127864579	3.317765275829926	2.2845320683998116	2.046054960236173	1.519759277298382	1.3756832670524974	1.0973966630962475	1.0061230898651965	0.8485690075687143	0.7884317454890172	0.6936560115002943	0.6520347939753002	0.5901518454916109	0.5602460144197751	0.5184682081705276	0.4958288784822006	0.4656389647352582	0.44831155609158807	0.425641823999596	0.41109966782072227	0.3932446303650591	0.381125839975098	0.3670459310949593	0.35689937405242983	0.3447979097634822	0.335964213507176	0.32564799143774165	0.31772702110651896	0.3089747248342191	0.30210378160592205	0.29441458873919946	0.2883184164430112	0.2813856876846852	0.27550004386118815	0.26926330131149495	0.2640046662001434	0.2583053596894321	0.25355245058313214
113_220322_L001.srt.dp_stats	100.0	75.64328952621568	74.8260101494469	65.47056157155922	63.99235486119691	53.192674422496374	51.19655328538083	40.46237302738499	38.30279385732575	29.03022648162731	27.0381616135943	19.89047118907063	18.258443680818882	13.222052755519242	11.999397862415497	8.695997885771082	7.83233359442133	5.765153867251454	5.179344334962883	3.917741347503704	3.523657872323543	2.762755666806995	2.502041325261567	2.04164955387284	1.8645486874651407	1.576391763359877	1.4534702686362273	1.2693801184612332	1.181607398357589	1.0574662115041087	0.9928424699846385	0.9061034316056052	0.8570257794010874	0.7945344559365313	0.7565831027507159	0.7099229319989175	0.6794600504341225	0.643539773957671	0.6190566855954647	0.5902018623492533	0.5698234253893926	0.5462291986999305	0.5291021843943965	0.5099202291271595	0.49542482073026534	0.4789767934399171	0.46626335818687337	0.45241882275446393	0.4416537565965125	0.42979028101582445	0.42010924034769287
114_220322_L001.srt.dp_stats	100.0	72.93001426173487	71.95856593051856	60.78436089632903	59.12781957040384	47.474093441676516	45.37986178648852	34.74272044356283	32.588039329569334	24.002317500042643	22.10935302619282	15.854577601327893	14.36929955339915	10.179543323598484	9.113000523516314	6.481886283856206	5.759191727057446	4.177453390450885	3.7064358155274464	2.7792229816437546	2.479578525659037	1.940295132020084	1.7469688623746802	1.4297315488024647	1.3032176668328468	1.1103762011082519	1.0252798732498292	0.9054760959858935	0.8463767654291692	0.7668290396933979	0.7237331421368665	0.6690771392211649	0.6368447070000384	0.5968773148529086	0.5717172009209143	0.5418417722527435	0.5217209384551197	0.49848402173561335	0.4821657767490825	0.46341795472987946	0.44989444252756744	0.4344058889442823	0.42295562452738567	0.40995352989330724	0.3998919688180133	0.3888513195816789	0.37997774060228523	0.37056214887798167	0.3626774652866172	0.35435407174129074	0.34745534136985895
115_220322_L001.srt.dp_stats	100.0	72.04895391115252	70.75272748953238	57.590236638776155	55.450635770815644	42.220625758225324	39.75035396407102	28.611343798468337	26.345888748006985	18.213605692841586	16.4429383202638	11.133320012503821	9.896888580741457	6.708182162284722	5.905674103898796	4.106728899929299	3.6134616691365515	2.63126036734224	2.3347581468847087	1.804424501688095	1.623332747711119	1.3317821961601921	1.2184796296670788	1.052262496863894	0.9787815217433447	0.8779007889541438	0.8272160591537411	0.7623517136654809	0.7253075289761223	0.680272742643921	0.6520423128493248	0.619380977901225	0.5970084047869911	0.5722075622703503	0.5541910324769395	0.5344003753212693	0.5196254609551966	0.5035573002568781	0.4910893725861186	0.47764693346024667	0.46676744965409356	0.4552828599427364	0.4459306882862932	0.43584526295866005	0.4274136630088914	0.4186901346024251	0.41114674251026817	0.40326761634753067	0.39655162730565535	0.3894286383437482	0.3832311247020099
116_220322_L001.srt.dp_stats	100.0	71.71883578565333	70.42549563093596	56.620260699238415	54.47057113687461	40.67460109251332	38.219057791850666	26.926128756088662	24.734916375377313	16.79475068567718	15.123802216397994	10.12869481310737	8.987240163486996	6.089561571382689	5.365325318501302	3.7646361502768713	3.321130135409756	2.452046697333604	2.1814221529160744	1.7069308581932316	1.5356934058945213	1.2678116159581707	1.1586097779766074	1.000594429104089	0.9270693214620904	0.8279911569934162	0.7759579334820645	0.7103243744903225	0.6719424840397025	0.6255683574084083	0.5963634161586997	0.5625543087453534	0.5401722553116971	0.5149232225216718	0.496591880741923	0.4765472164072449	0.46133555353260797	0.44516507076604045	0.4324068491764149	0.4191281907412546	0.40832585712074604	0.39688441920813927	0.38760416721628	0.37762694829308907	0.36938528163933526	0.36093406723558913	0.3534145393957714	0.3457037706296736	0.3389861470499668	0.3321377604437438	0.32597293755863455
117_220322_L001.srt.dp_stats	100.0	72.13532289016652	70.90894157771463	57.46576985198665	55.407875280422125	41.671511927160445	39.285069367137616	27.81458212128267	25.65108790620954	17.4529104198145	15.787953185502724	10.58295314473735	9.438347106177936	6.400351287024955	5.666830859260912	3.973623907608128	3.521202469593134	2.6079976249249968	2.330079772703523	1.8289670872273665	1.6542336854147437	1.3703726536381056	1.256355794112647	1.0885015082174787	1.0119387754695075	0.9071465936496388	0.8526939272401699	0.7825970992458615	0.742701953670882	0.6937929857705701	0.6631427861702904	0.626843296916942	0.6031438059911343	0.575167383375546	0.5558533574515274	0.5339776838380554	0.5176002685820259	0.4997909981856434	0.48601772860268533	0.4713866535657806	0.45949702537978926	0.4468058198412533	0.43630914479522653	0.4254381605857969	0.4164995270007114	0.4072215633618162	0.39915217699549754	0.3909114910644426	0.38379340571602977	0.37625262888440314	0.36980143497122325
118_220322_L001.srt.dp_stats	100.0	67.7165829479273	66.57986911183326	48.98706121428521	47.32577874792611	31.872698885381848	30.225293318304217	19.163650404970152	17.867586456410443	11.03235918736088	10.148890181830108	6.3258088430366595	5.770892729577687	3.761654099457168	3.4267820841289693	2.3958015967381634	2.1930796767299996	1.6553324217450467	1.5287923871701254	1.2342277478579986	1.1516508966129781	0.981067259446849	0.9250529555932097	0.819129346686409	0.7789151393267298	0.7085057876990476	0.6787254891326674	0.629233318134093	0.6059261162878341	0.5694340784779404	0.550525091028556	0.5226634129687356	0.5066210779681541	0.4843393851573491	0.471189201395741	0.45325407158633657	0.4417492136058694	0.42672781093481355	0.41699544577877434	0.40410548043993366	0.39527505325929035	0.3842314618548593	0.3765376922822086	0.3668046733110368	0.35951005787682705	0.35082477765561676	0.3442235331695095	0.33663731618616843	0.3304770700069873	0.3235567637361803	0.31801666121025246
11_220322_L001.srt.dp_stats	100.0	76.9606312344501	76.28537521531848	68.00883863909871	66.77400415079768	56.7872895435287	55.058285232644394	44.57771888385414	42.61640457604427	33.024520754651995	31.125021725459586	23.303513348188407	21.6681997650803	15.857279819270852	14.574922451150579	10.577752045357666	9.643339726141555	7.047618461053472	6.3986428680835195	4.783613572556183	4.3429559033141585	3.354262871068447	3.057974121251703	2.460138967229563	2.260251335821139	1.8919092162258373	1.7546688431910904	1.5226422751254993	1.425998918210558	1.2752569357804404	1.2047992018329472	1.1016657490044373	1.048599497583607	0.9746736012653363	0.9339314381860977	0.8797599122836388	0.8471329026299995	0.8056529091736429	0.7790877465217313	0.7464545256243325	0.7241973508809992	0.6980205544178409	0.6796901933607911	0.6579802618834284	0.6423017750041283	0.6243215319505758	0.6107751362186234	0.5955647809742516	0.583734323057759	0.5705207192282905	0.5602250923355324
125_220322_L001.srt.dp_stats	100.0	71.35451201386287	69.50974679158693	55.553081737032244	52.57066053105624	39.171215961395305	35.91322181117083	25.33368092761042	22.553365747787687	15.373880947181721	13.367729305209684	9.024051916896722	7.728594381872484	5.29755541856385	4.520117574529188	3.2249728900458887	2.769368026150356	2.0913283890917667	1.8248977418421803	1.4650114133565526	1.3053690455266056	1.1063212396559827	1.0063898464392897	0.8885046896819139	0.8229155901191875	0.7485575219982803	0.7021677038038042	0.6519207032346647	0.6182211098560257	0.5827120830979681	0.5567405845864403	0.5301303086903806	0.5094981914590783	0.4886264509816848	0.4721385409682491	0.4550772350835396	0.4408829085551991	0.42692297475188906	0.4150614606165988	0.4029920332691476	0.39266208108192907	0.3823190525920589	0.3734797989071258	0.36460262394450293	0.3568866246573445	0.34901272901566766	0.34197114003776685	0.33510935022132593	0.3286699249805325	0.3224152025146933	0.31656486470835565
128_220322_L001.srt.dp_stats	100.0	72.35728005137523	70.37379094952873	58.12601035278341	54.95408148444385	43.10012839425429	39.51523910022667	29.64617591080518	26.39147143142029	19.138927039546722	16.596503149528836	11.795214338678448	10.024767955615472	7.093611740370037	5.963360866861578	4.286187423705086	3.6019198706010935	2.6778466569840567	2.27925316501935	1.7814144588195944	1.550210717098357	1.280335444822766	1.141891725036503	0.9914063650459237	0.9068857214117388	0.8186971748837728	0.7631591753542188	0.7068133872283608	0.6676760133920431	0.6283791086633754	0.5994899601227036	0.5708267047103386	0.548216142887845	0.52600408138866	0.5075151701619591	0.4895293696797796	0.4743412441499155	0.4595202358169959	0.44678947446293876	0.4344026198686194	0.42334039473290974	0.41275055103049013	0.403173466968439	0.3936924937308773	0.38511836208220585	0.376790064923385	0.36950492980859767	0.3623528460732906	0.35571433412462616	0.349148068748112	0.34319148598272986
12_220322_L001.srt.dp_stats	100.0	74.16361467397316	73.48619583438295	62.598803480386096	61.40400797698921	49.57834481377132	48.030160596676396	36.88647009544714	35.25068511162844	25.962669718884925	24.475647619090022	17.47622285218182	16.269298751167984	11.413829261003283	10.511139071297318	7.367903860773781	6.734276904948742	4.789718244449094	4.362705043208909	3.200369172791721	2.919722296206853	2.237309289726427	2.0539971795592047	1.6523624665052958	1.5298133194996513	1.2872286177655707	1.203519031803353	1.0524802173030436	0.9935825887147206	0.8955086842896913	0.8521816630837924	0.784909970277368	0.7520348377809141	0.7041235917729213	0.6779866780328505	0.6423563685676988	0.6219736818094763	0.5942607466923182	0.5776188632151595	0.555690884391081	0.5415714196954211	0.5235617549609024	0.5115590167569746	0.4964898855812403	0.4861877205371565	0.47320491344948923	0.46412015218227176	0.45315599931644934	0.4451738972703303	0.4356190429227869	0.42864185473544536
131_220322_L001.srt.dp_stats	100.0	76.65851601107937	74.85965939906033	68.08904671811838	65.04146400767637	57.94178126689275	53.99575718438384	47.07596677371647	42.79128149027849	36.58028127689285	32.503748828861816	27.326815764107895	23.80023206906605	19.745840743592318	16.912383142885812	13.904267982922061	11.766280730708761	9.630730247494592	8.094791660925353	6.635039536495284	5.571662182377508	4.599623456096474	3.881742613211343	3.2436056406017575	2.768947949927673	2.3551006240122776	2.0433798756212167	1.7757030567289303	1.570221383046141	1.3955932454698636	1.2594761268328913	1.1422519771745554	1.049473321508302	0.9688216289211672	0.903781734069809	0.84680501434101	0.7991245650748184	0.756749498701958	0.720593521870211	0.6881639643866113	0.6598315394313324	0.6345896986077654	0.6121079383663904	0.5913532307977291	0.572363497179471	0.5547644283482133	0.5387449768772721	0.5237984360388969	0.5100918555994621	0.4969540943253731	0.48481274731333796
132_220322_L001.srt.dp_stats	100.0	71.11833993094915	68.77468793681594	55.79784168171243	52.06101980789826	40.113275956217215	36.04225386212358	26.701859050756017	23.17172285119129	16.731988682747733	14.111373733394183	10.09950229434518	8.358542319946489	6.0332700499128356	4.957992933474513	3.6662680290421803	3.0322491110451586	2.3299656819628876	1.9610014572689345	1.5806863480582374	1.3657531228188522	1.1532550320407664	1.0240758726831807	0.8985351945384102	0.8171139615402271	0.7384524822166697	0.6840439483286501	0.6321993504830481	0.5933875765827559	0.5565241717775559	0.5277566328515442	0.5001780567441315	0.4780156851950226	0.4566411608806741	0.43888713786299466	0.42190265525636345	0.40724869668981833	0.3932210930202861	0.38058775012098356	0.3689073427774183	0.3582753279989472	0.34824547695758346	0.3391489470179796	0.3303038089968532	0.32246293101937173	0.3150166304744031	0.3079815796478281	0.30125970626975956	0.2947454191962856	0.288501484680134	0.2827861596986744
136_220322_L001.srt.dp_stats	100.0	66.62296991300329	65.38666924426745	48.867028928632436	47.02363737195006	33.0624227447953	31.128685705462573	20.924379133717572	19.292864216529765	12.628761289760975	11.434754941229114	7.442032766690718	6.6476244970747755	4.400786178698542	3.9082603742661424	2.6927140861913896	2.3986290202790115	1.7536946586435442	1.5774359061266094	1.2348031051746702	1.1288353637464204	0.9406399083539483	0.8731668404866887	0.7631915392032816	0.7184705841347194	0.6511570471598097	0.619638581063462	0.5746479272527101	0.5513508595410063	0.5197722424524611	0.5016926194987562	0.47819777270944647	0.46396062128992194	0.4461945026922898	0.4344170038015362	0.41968295288124985	0.40968677331921405	0.39768240057745474	0.3891200376011698	0.3790378813491996	0.37153829487092555	0.36298900819729224	0.3565701781331751	0.34911897397471214	0.3433049229082327	0.33659187603445406	0.3313198377128846	0.3253485441070194	0.3205528101095354	0.31507416620607026	0.3105994554386837
13_220322_L001.srt.dp_stats	100.0	78.56203436879932	77.97723955759652	72.11383525583423	71.04555951874316	63.763671576811774	62.1475749280805	53.78303254666231	51.74223524081479	43.16568709141335	40.94880821694983	33.05609348740435	30.916124521524193	24.29446661934745	22.42974074798138	17.30065387462976	15.795051002582028	12.07622669792243	10.935073130170611	8.382153545829397	7.555349063301616	5.8699852779792785	5.288842024291939	4.20101296493832	3.8002435762123827	3.1053371432710266	2.8297400078626502	2.3834160497741093	2.191967864097045	1.9040123150526165	1.7670870809117738	1.5759955513895327	1.477233833445028	1.34612657326146	1.271577591121839	1.1780787580870475	1.120898048036883	1.052385087201253	1.0070766792360664	0.9548832710172324	0.9184955167209853	0.8773182396710139	0.8478887129232635	0.8146111572127058	0.7893101461196402	0.7621258205371741	0.7410556471670422	0.7183797038312907	0.7002814471463071	0.6809942276427245	0.6652918765110852
140_220322_L001.srt.dp_stats	100.0	71.54911943426056	68.73851692223613	56.18765574407683	51.65422485891045	40.05957386957995	35.1793986670004	26.179721958969008	22.066796199213105	16.016302370355113	13.09137505187778	9.422736942979991	7.569176599540579	5.5047644718269195	4.4205003394837	3.3093143883337466	2.6964624083464783	2.104957819345557	1.75945967357508	1.441928143193203	1.241540997023487	1.0610729826829937	0.9407755749939589	0.832650570535757	0.7562156586462053	0.6871927220071617	0.635948980268402	0.5894372255516995	0.5522900649789593	0.5186277390628775	0.49119365609976534	0.4659027791412548	0.44441056810304164	0.4247568852176472	0.40783647649400895	0.3921540667239134	0.37804767833090513	0.3651910575638261	0.3536070879523166	0.34237715923509987	0.33235351943749564	0.32274734060204463	0.31422093745805163	0.30597207883783945	0.29842835983811616	0.29125045040507214	0.28463809106171095	0.2783183139901799	0.27243267016668293	0.26671342229442785	0.26130179444205226
141_220322_L001.srt.dp_stats	100.0	71.2578019678044	68.8180986463588	56.47714514342229	52.608747223974504	41.16358223820443	36.925202103901256	27.848382075284157	24.136599032694896	17.78889522849835	15.007420507537988	10.977541692107431	9.100892521076041	6.705487790123355	5.525550235614379	4.161669639335239	3.453841531021112	2.6927938516375645	2.2684138908438505	1.8406252648564239	1.586443190300616	1.3388708598276389	1.1824276094414121	1.0333502403388468	0.9328068761580578	0.8382148642215903	0.7708859625910649	0.7082664913605228	0.6607890516929977	0.6170452233400783	0.582505150608506	0.5508944965784645	0.5249926293785566	0.5013212525034499	0.48151980739809214	0.4626556062852896	0.4465315443931354	0.4312669224927594	0.41769535487820264	0.4047847943626856	0.39322338137325014	0.38248642926599974	0.37271450829443936	0.3632727639648325	0.3547238041987655	0.3463575857622549	0.33883184667867766	0.3315503075471195	0.32476566791632316	0.31834062660844653	0.31236835227988247
