Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
A7_10_EKDN220028757-1A_H5JF5DSX5_L3.srt.dp_stats	6.974629089225035e-06	1.3949258178450071e-05	8.369554907070042e-06	4.184777453535021e-06	2.0923887267675106e-05	2.2318813085520112e-05	1.9528961449830096e-05	3.347821962828017e-05	3.487314544612518e-05	2.5108664721210127e-05	2.9293442174745145e-05	1.8134035631985094e-05	9.76448072491505e-06	9.76448072491505e-06	6.974629089225035e-06	1.5344183996295075e-05	1.534418399629508e-05	1.8134035631985094e-05	3.0688367992590164e-05	4.882240362457524e-05	7.114121671009535e-05	0.00013670273014881068	0.0002734054602976213	0.0004519559649817823	0.001146629022268596	0.0016878602395924585	0.002732659677158369	0.003926716177233695	0.00578894214405678	0.007877146093370755	0.010693501319599823	0.013661903459973998	0.01699438123880572	0.021555788663158895	0.028183081223740518	0.03374325553367072	0.03772297889198253	0.038011728536276435	0.037335189514621614	0.039200205333080385	0.04345891385496119	0.048211426116359125	0.048097042199295836	0.0476897238604851	0.048353708549779315	0.049279939292828416	0.049074885197605195	0.04825606374253018	0.046442660179331664	0.042885599343826894	0.042492230263194604	0.031143113809207628	0.029398061611083524	0.025104479943756593	0.02013575418059268	0.016033277350310512	0.012420419482091943	0.009963955116866884	0.007988740158798356	0.006844900988165449	0.005523906238666228	0.004497240836732302	0.0035919339809508933	0.003015829618180905	0.0022751240089052068	0.0016906500912281487	0.0013195998236813767	0.0009722632950379699	0.0007239664994615585	0.0004979885169706675	0.00035152130609694183	0.0002190033534016661	0.00021202872431244104	7.811584579932039e-05	4.324270035319522e-05	3.626807126397018e-05	9.76448072491505e-06	9.76448072491505e-06	4.184777453535021e-06	0.0	2.789851635690014e-06	0.0	2.789851635690014e-06	2.789851635690014e-06	1.394925817845007e-06	0.0	1.394925817845007e-06	0.0	1.394925817845007e-06	1.394925817845007e-06	0.0	1.394925817845007e-06	1.394925817845007e-06	4.184777453535021e-06	0.0	4.184777453535021e-06	2.789851635690014e-06	4.184777453535021e-06	1.8134035631985094e-05	1.5344183996295075e-05
A7_12_EKDN220028876-1A_H5J72DSX5_L1.srt.dp_stats	5.048822109801784e-06	6.05858653176214e-06	7.068350953722497e-06	1.7165995173326066e-05	1.4136701907444993e-05	2.524411054900892e-05	1.817575959528642e-05	2.2214817283127847e-05	2.827340381488999e-05	2.9283168236850345e-05	2.120505286116749e-05	1.6156230751365707e-05	2.423434612704856e-05	2.3224581705088205e-05	4.2410105722334975e-05	5.856633647370069e-05	7.573233164702675e-05	9.99666777740753e-05	0.00015752324982581562	0.0002241677016751992	0.00036149566306180764	0.0005594094897660377	0.0008724364605737482	0.001308654690860622	0.0024416103723001424	0.00294548281885836	0.004270293740470349	0.005865721527167711	0.00775701028949946	0.009889632748679733	0.012385770399765733	0.014855654175880768	0.017592115759393335	0.02138176163501055	0.026822372340532957	0.03174093483990185	0.03473892540870215	0.035767875354679755	0.03552957095109711	0.03686346975250675	0.04056021730130361	0.044625528864116	0.045384871709430195	0.04544444781032585	0.04628154251613099	0.0472872678804035	0.04805771813435925	0.047018670544162054	0.04535861783445922	0.04299980814475982	0.04308765764947038	0.032075166863570724	0.03084022497551321	0.026321529187240615	0.02136863469752507	0.017494168610463177	0.01382468470105924	0.011225551078933284	0.009097977441862814	0.007459129785021154	0.006272656589217736	0.005126573970292731	0.004224854341482133	0.003444306443306776	0.0026556804297557385	0.0020841537669261763	0.0015530176809750288	0.001236961416901437	0.0008451728211808185	0.0005876828935809275	0.0004129936485817859	0.0002776852160390981	0.0002140700574555956	0.00010299597103995638	7.472256722506639e-05	4.341987014429533e-05	2.524411054900892e-05	1.312693748548464e-05	2.0195288439207134e-06	5.048822109801784e-06	1.0097644219603567e-06	1.0097644219603567e-06	3.02929326588107e-06	1.0097644219603567e-06	1.0097644219603567e-06	1.0097644219603567e-06	0.0	1.0097644219603567e-06	2.0195288439207134e-06	0.0	2.0195288439207134e-06	2.0195288439207134e-06	1.0097644219603567e-06	5.048822109801784e-06	4.039057687841427e-06	7.068350953722497e-06	5.048822109801784e-06	1.7165995173326066e-05	3.332222592469177e-05	3.02929326588107e-05
A7_13_EKDN220028929-1A_H3VYYDSX5_L2.srt.dp_stats	7.3385997299395295e-06	9.784799639919372e-06	1.2230999549899216e-05	1.8754199309845463e-05	2.8538998949764837e-05	3.098519885974468e-05	1.549259942987234e-05	1.9569599279838744e-05	1.3861799489885778e-05	1.71233993698589e-05	2.0384999249832025e-05	2.446199909979843e-05	3.42467987397178e-05	5.055479813958342e-05	9.132479663924747e-05	9.45863965192206e-05	0.0001288331952589384	0.00014840279453877714	0.0002054807924383068	0.00032860618790729227	0.000499024781635888	0.0007191827735340739	0.0010738817604811512	0.0016144919405866967	0.002746267098937371	0.003310523878172721	0.004844291221730083	0.006454706162466813	0.008407589090600721	0.010521921212793299	0.012969751922713128	0.015305872836743879	0.018164665131540327	0.022198448783097083	0.02721723559840573	0.03147199264183067	0.03493010391457218	0.035055675509951145	0.03486813351685269	0.03595750787676371	0.03930635555352612	0.04362226759470055	0.043767408789359356	0.04342494080196218	0.0450475867422488	0.04627802529696867	0.04663435508385573	0.04633021089504824	0.045276714133816925	0.0428639456226068	0.043407817402592315	0.0325850136008715	0.0315771792379598	0.026900045010078345	0.022427576174665197	0.018152434131990428	0.014307823273472102	0.011681419970123745	0.009501040450361712	0.007980319506324243	0.006406597564237211	0.005169635809757403	0.004273511242734787	0.003529051070130921	0.0026647271019380426	0.002010776326003431	0.0015019667447276237	0.001157052557420466	0.0008317079693931469	0.0005797493786652229	0.00038813038571680175	0.0002707127900377693	0.0002185271919581993	9.214019660924075e-05	6.523199759946248e-05	3.5877598679704365e-05	2.527739906979171e-05	8.969399669926093e-06	2.4461999099798434e-06	2.4461999099798434e-06	3.2615998799731243e-06	1.6307999399865622e-06	8.153999699932811e-07	8.153999699932811e-07	0.0	8.153999699932811e-07	8.153999699932811e-07	1.6307999399865622e-06	0.0	0.0	8.153999699932811e-07	8.153999699932811e-07	0.0	4.076999849966406e-06	4.076999849966405e-06	3.2615998799731243e-06	5.707799789952967e-06	7.3385997299395295e-06	9.784799639919374e-06	1.549259942987234e-05
A7_1_EKDN220028134-1A_H57WKDSX5_L2.srt.dp_stats	1.444806930449884e-06	1.0113648513149189e-05	1.3003262374048954e-05	1.3003262374048956e-05	1.444806930449884e-05	2.7451331678547795e-05	1.878249009584849e-05	3.61201732612471e-05	2.8896138608997678e-05	2.4561717817648025e-05	2.022729702629837e-05	1.4448069304498839e-05	1.878249009584849e-05	3.178575246989744e-05	4.912343563529605e-05	4.47890148439464e-05	6.790592573114454e-05	8.524360889654314e-05	0.00010836051978374129	0.00015170472769723785	0.0002658444752027787	0.00042043881676091625	0.0006588319602851471	0.0010445954107152662	0.0018190119254364039	0.0024590613956257026	0.0035527802419762643	0.004908009142738256	0.006715462612731061	0.008764198840108997	0.011406750715901835	0.01384702962143169	0.017094955601083026	0.02090346666974892	0.02701211037169103	0.031119696474960053	0.03452510641003043	0.03513770454854118	0.03520561047427232	0.03808366587972849	0.041733248186044895	0.04558221384876338	0.047366550407869	0.04824643782851298	0.049309815729324094	0.050429541100422755	0.050864427986488166	0.04924190980359295	0.047456128437556894	0.043949582017355014	0.04351902955208096	0.031657164653087405	0.030156010252349978	0.024931588391843198	0.0205465993579278	0.016332097541805486	0.012838554383977671	0.010363600112117018	0.00810247726596295	0.006683676860261164	0.005640526256476347	0.004627716598230978	0.0036481374993859567	0.003090442024232302	0.002230781900614621	0.0016571935492260166	0.001219417049299702	0.000908783559252977	0.0006617215741460468	0.0004045459405259675	0.000286071772229077	0.00022972430194153154	0.00015025992076678796	5.056824256574593e-05	4.1899400983046625e-05	1.155845544359907e-05	1.4448069304498839e-05	1.0113648513149187e-05	1.444806930449884e-06	1.444806930449884e-06	0.0	1.444806930449884e-06	0.0	0.0	2.889613860899768e-06	0.0	1.444806930449884e-06	1.444806930449884e-06	2.889613860899768e-06	0.0	0.0	0.0	1.444806930449884e-06	4.334420791349652e-06	5.779227721799536e-06	2.889613860899768e-06	5.779227721799536e-06	0.0	2.1672103956748258e-05	2.600652474809791e-05
A7_2_EKDN220028210-1A_H57WKDSX5_L1.srt.dp_stats	4.573095791494271e-06	1.6005835270229945e-05	1.371928737448281e-05	1.4862561322356378e-05	1.8292383165977083e-05	2.743857474896562e-05	4.458768396706913e-05	2.858184869683919e-05	3.772804027982773e-05	2.286547895747135e-05	1.9435657113850647e-05	1.371928737448281e-05	1.943565711385065e-05	1.6005835270229945e-05	2.0578931061724218e-05	2.5152026853218483e-05	3.8871314227701294e-05	4.801750581068983e-05	8.80320939862647e-05	0.00015891507875442587	0.0002720991995939091	0.0004721721404717833	0.0007374116963784511	0.0012210165763289703	0.0022796882520598936	0.0027953048025508727	0.004195815388695993	0.0056855013427752525	0.007581049548349626	0.009760129692996647	0.012493697702362347	0.014988321456622473	0.01782249757340105	0.022219529176922784	0.027941615286029994	0.03247812631119231	0.0352162674163495	0.03531687552376237	0.03610116145200364	0.03768573914375641	0.041343072503003946	0.044404760135409366	0.045465718359036046	0.045892159541592877	0.04792261407301633	0.04839364293954024	0.048526262717493565	0.04803694146780369	0.04586700751473966	0.04311286057431224	0.04306827289034516	0.031651539246879724	0.030230449729672877	0.025418409683073028	0.020819018590777668	0.016444852466213397	0.0131099223602662	0.010641593906807165	0.008383627859756871	0.007116880325512958	0.005571173947987894	0.004706858843395478	0.003971733694912775	0.003305204983302484	0.0023540010586716757	0.0017766477149955243	0.0012850399174098902	0.0010369494707213258	0.0007122596695252325	0.00048131833205477197	0.00031440033566523107	0.0002675261038024148	0.00016691799638954088	7.888590240327616e-05	4.801750581068983e-05	2.172220500959778e-05	1.371928737448281e-05	1.371928737448281e-05	4.573095791494271e-06	3.429821843620703e-06	0.0	0.0	2.2865478957471354e-06	0.0	1.1432739478735677e-06	3.429821843620703e-06	1.1432739478735677e-06	0.0	0.0	2.2865478957471354e-06	0.0	0.0	2.2865478957471354e-06	1.1432739478735677e-06	2.2865478957471354e-06	4.573095791494271e-06	1.1432739478735676e-05	5.716369739367838e-06	2.0578931061724218e-05	1.7149109218103516e-05
A7_4_EKDN220028341-1A_H3V53DSX5_L2.srt.dp_stats	1.2347389693222243e-05	2.0578982822037074e-05	1.920705063390127e-05	1.5091254069493854e-05	1.3719321881358048e-05	2.469477938644449e-05	4.3901830020345754e-05	3.8414101267802536e-05	5.076149096102479e-05	5.076149096102478e-05	6.448081284238282e-05	3.429830470339512e-05	3.9786033455938345e-05	4.115796564407414e-05	4.527376220848156e-05	5.213342314916058e-05	6.310888065424703e-05	9.603525316950634e-05	0.00018246698102206203	0.0002716425732508893	0.00044450602895600085	0.0007147766700187542	0.0011112650723900021	0.0017876276411409537	0.003121145728008956	0.0037769293139378705	0.005334072347472009	0.007076426226404481	0.009466332098137055	0.011680630649788241	0.014490347771090373	0.01717796292764841	0.02060779339798792	0.02575528296787346	0.0329949691246661	0.038127367440482146	0.04056391900661133	0.039657071830253576	0.0393360396982298	0.04039928714403504	0.0451489163793612	0.04935526046818558	0.04805055295726843	0.04733440435506153	0.04781869641747348	0.04719446727187169	0.04721641818688185	0.04506660044807305	0.042801540405460844	0.03847583821626865	0.03741807849921593	0.0271628853929008	0.025550865071841233	0.021251229594223618	0.01669504279742461	0.01278092026467316	0.009805199348606596	0.007784343235482557	0.006100982440639924	0.005025387605141453	0.004077382463139613	0.0032583389468225366	0.002623134343715659	0.0020702456718969297	0.0014638516447409036	0.001070107106745928	0.0008190435163170755	0.0005295658246204207	0.0004225551139458279	0.0002565513191813955	0.0001660037947644324	0.0001440528797542595	9.877911754577795e-05	4.115796564407414e-05	2.1950915010172877e-05	1.0975457505086439e-05	6.859660940679024e-06	4.115796564407415e-06	0.0	5.487728752543219e-06	0.0	0.0	0.0	1.3719321881358048e-06	2.7438643762716096e-06	0.0	4.115796564407415e-06	0.0	1.3719321881358048e-06	0.0	1.3719321881358048e-06	1.3719321881358048e-06	0.0	5.487728752543219e-06	1.3719321881358048e-06	5.487728752543219e-06	1.3719321881358048e-06	9.603525316950634e-06	1.5091254069493854e-05	1.783511844576546e-05
A7_5_EKDN220028412-1A_H5J72DSX5_L1.srt.dp_stats	3.7022959171080628e-06	9.872789112288169e-06	7.4045918342161256e-06	8.638690473252148e-06	6.170493195180105e-06	9.872789112288167e-06	2.2213775502648378e-05	2.591607141975644e-05	4.812984692240482e-05	5.4300340117584926e-05	3.208656461493654e-05	3.949115644915267e-05	3.578886053204461e-05	2.3447874141684402e-05	3.208656461493655e-05	3.702295917108063e-05	4.5661649644332776e-05	7.157772106408922e-05	9.749379248384565e-05	0.0001703056121869709	0.0002665653060317805	0.00046525518691657985	0.0007577365643681169	0.0012378009349531289	0.0023287441318609716	0.002755742260967434	0.004289726869289209	0.005678087838204732	0.007783460116400184	0.009993730778913697	0.012589040216806449	0.015391678226057255	0.018416453990334543	0.02277405628477073	0.029014893102375885	0.034214150668634646	0.03742897762332348	0.03689954930717703	0.03674528697729752	0.038016408575504625	0.04247397285970273	0.04715861129348347	0.04832113221145539	0.049073932381267366	0.04980698697285477	0.04987116010208464	0.049120828129550737	0.04785834522181689	0.04520256495061137	0.04124974700977899	0.04068576393173953	0.030031790380941566	0.028684154667114235	0.02379342176061448	0.019211213513873737	0.015023916831624521	0.011438860285224877	0.009176757479871853	0.007198497361497109	0.00601376266802253	0.004798175508572049	0.00394788154627623	0.0031185672608440244	0.002532370407301915	0.0018301682816904191	0.0013303583328808306	0.0009514900506967721	0.0007182454079189641	0.0005146191324780208	0.00033937712573490575	0.0002221377550264838	0.00014438954076721446	0.00013945314621107037	4.566164964433278e-05	2.3447874141684402e-05	2.2213775502648378e-05	6.170493195180105e-06	3.7022959171080628e-06	1.234098639036021e-06	1.234098639036021e-06	1.234098639036021e-06	1.234098639036021e-06	0.0	2.468197278072042e-06	1.234098639036021e-06	0.0	0.0	0.0	0.0	0.0	1.234098639036021e-06	2.468197278072042e-06	1.234098639036021e-06	3.7022959171080628e-06	1.234098639036021e-06	3.7022959171080628e-06	6.170493195180105e-06	1.7277380946504296e-05	1.6043282307468274e-05	2.591607141975644e-05
A7_6_EKDN220028487-1A_H5J72DSX5_L2.srt.dp_stats	2.808954572650333e-06	9.363181908834443e-06	1.4044772863251665e-05	1.5917409245018553e-05	2.2471636581202663e-05	2.621690934473644e-05	2.0599000199435775e-05	1.6853727435901998e-05	1.6853727435901998e-05	1.8726363817668886e-05	1.2172136481484776e-05	2.0599000199435775e-05	3.5580091253570884e-05	4.6815909544172215e-05	6.835122793449144e-05	6.647859155272455e-05	8.988654632481065e-05	0.00011984872843308088	0.0001544925014957683	0.00028464073002856707	0.0003567372307265922	0.0006395053243733924	0.0009578535092737635	0.0015252623329491308	0.0026235635708554104	0.003117003257450986	0.004594513362665061	0.00621434383289342	0.008164694624503635	0.01023208518997428	0.012956771125445103	0.015222661147383038	0.01827131317689953	0.02219167744212851	0.027185998672300805	0.032440616359538696	0.03506698888496676	0.03530575002364204	0.035250507250379905	0.036603487036206486	0.040316924981250224	0.044398335975311155	0.04443859765751915	0.04515862634630852	0.046386139494556715	0.0469807015457677	0.04750597605085331	0.04714268459279054	0.04546199344015475	0.04327007255529661	0.04341988346583797	0.032140994538455994	0.030492138204310244	0.026338630709551288	0.02167951139171527	0.01745578003264005	0.013617811768208813	0.01108600738005998	0.008870678540429751	0.007237739615529024	0.005876332965984496	0.004900689411083948	0.003905383174174846	0.0031984629400578462	0.002364203431980697	0.0018108393811685811	0.0013230176037183066	0.0009915609641455675	0.0007668445983335408	0.0005028028685044097	0.0003192845030912545	0.00022939795676644385	0.00018070941084050474	9.363181908834443e-05	4.494327316240533e-05	2.4344272962969552e-05	1.2172136481484776e-05	5.617909145300666e-06	5.617909145300666e-06	2.808954572650333e-06	0.0	0.0	0.0	9.363181908834443e-07	0.0	1.8726363817668886e-06	0.0	9.363181908834443e-07	0.0	0.0	0.0	0.0	0.0	4.6815909544172215e-06	5.617909145300666e-06	1.8726363817668886e-06	7.4905455270675545e-06	4.6815909544172215e-06	1.0299500099717887e-05	1.966268200855233e-05
A7_7_EKDN220028554-1A_H3NGLDSX5_L2.srt.dp_stats	9.420316539763584e-06	1.3702278603292487e-05	1.541506342870405e-05	1.541506342870405e-05	1.4558671015998268e-05	1.1133101365175146e-05	2.7404557206584977e-05	4.110683580987747e-05	3.682487374634856e-05	3.768126615905434e-05	2.7404557206584974e-05	2.3978987555761857e-05	1.8840633079527172e-05	2.0553417904938727e-05	4.1963228222583245e-05	5.5665506825875725e-05	7.193696266728555e-05	9.848512746116475e-05	0.00016956569771574452	0.0002663380403514977	0.0004547443711467694	0.0008092908300069624	0.0012734555176934954	0.0018600843203969552	0.003280839333075845	0.0037261633876828505	0.005566550682587573	0.007429204180222644	0.009428024071477937	0.01167605415483061	0.0142375238612336	0.017058480468686438	0.019767249670074823	0.024422598825543446	0.030591193374263182	0.034688174676647636	0.03842889673534648	0.03758449381641858	0.03714602090111323	0.03866611743366599	0.04240769588477754	0.046572332187765755	0.04586666483969618	0.04570908863575833	0.04638478224938318	0.0466408435807822	0.04647299066789187	0.04516356666886475	0.043549266970914345	0.04073944346482668	0.039476264656085655	0.029261215957331103	0.02834915803779945	0.0233640978034391	0.019028183017909737	0.015118751653907848	0.011724868522354841	0.009376640526715588	0.0075705089283191	0.006307330119578073	0.005025310677757519	0.004050736112098341	0.003153236863582683	0.002612853251165336	0.0018652226748731898	0.0014764205195047654	0.0011158793137556321	0.0007887374121020237	0.0005746393089255787	0.00036225399057454507	0.00022780038177973758	0.00016442734323950984	0.00013359721638210172	5.9091076476698855e-05	3.8537658571760115e-05	1.627145584140983e-05	7.707531714352024e-06	9.420316539763586e-06	2.5691772381173413e-06	3.4255696508231217e-06	1.7127848254115609e-06	3.4255696508231217e-06	0.0	0.0	0.0	1.7127848254115609e-06	0.0	0.0	0.0	8.563924127057804e-07	2.5691772381173413e-06	8.563924127057804e-07	2.5691772381173413e-06	1.7127848254115609e-06	4.281962063528903e-06	6.8511393016462435e-06	1.3702278603292487e-05	1.1989493777880927e-05	2.7404557206584974e-05	3.5968481333642776e-05
A7_8_EKDN220028618-1A_H5J72DSX5_L2.srt.dp_stats	3.74975626584272e-06	1.124926879752816e-05	8.749431286966346e-06	1.124926879752816e-05	1.3749106308089972e-05	1.4999025063370882e-05	1.9998700084494507e-05	2.999805012674176e-05	3.249788763730358e-05	2.6248293860899044e-05	3.2497887637303575e-05	1.4999025063370882e-05	1.9998700084494507e-05	1.749886257393269e-05	3.499772514786539e-05	2.7498212616179945e-05	5.7496262742921705e-05	5.874618149820262e-05	9.999350042247252e-05	0.0001712388694734842	0.00025373350732202404	0.00041997270177438465	0.0006874553154044988	0.0010911790733602316	0.0020936139150955187	0.00252233604815687	0.0039059961102528335	0.0052171608845425045	0.007170783899046561	0.009466884652497587	0.01189672671276367	0.01449030812997155	0.01737887037342573	0.021723587966782157	0.027240729352592082	0.03272662276951998	0.03523520971136876	0.03565643233189842	0.03584891982021168	0.0378637888537245	0.041129826561273515	0.04510706804057736	0.046285741426807255	0.046934449260798046	0.04857184283021604	0.049191802532835366	0.04898056626319289	0.04852059616124952	0.047000694954827935	0.042980956237844536	0.04301220420672656	0.03145295555788874	0.030028048176868508	0.025980811247268927	0.020837395569287997	0.0162351947123437	0.012879162854414462	0.010330578512396695	0.008364456310339828	0.007025793323433977	0.005634633748806328	0.004658447200931939	0.003729757565758226	0.0030997985130966485	0.0022498537595056324	0.0018348807327523713	0.0012824166429182102	0.0009799363041402308	0.000694954827936184	0.00047621904576202546	0.0002937309074910131	0.00021248618839775411	0.0001812382195157315	7.249528780629258e-05	5.62463439876408e-05	1.74988625739327e-05	7.49951253168544e-06	7.49951253168544e-06	1.2499187552809067e-06	0.0	1.2499187552809067e-06	0.0	2.4998375105618133e-06	3.74975626584272e-06	2.4998375105618133e-06	0.0	0.0	1.2499187552809067e-06	0.0	0.0	1.2499187552809067e-06	1.2499187552809067e-06	0.0	3.74975626584272e-06	1.2499187552809067e-06	2.4998375105618133e-06	3.74975626584272e-06	3.74975626584272e-06	1.6248943818651788e-05	1.6248943818651788e-05
A7_9_EKDN220028690-1A_H3V53DSX5_L2.srt.dp_stats	1.1867016060388008e-05	1.5103474985948374e-05	1.618229462780183e-05	1.833993391150874e-05	2.049757319521565e-05	2.3734032120776017e-05	4.0995146390431295e-05	3.6679867823017473e-05	4.854688388340549e-05	2.6970491046336382e-05	3.020694997189675e-05	1.833993391150874e-05	2.4812851762629472e-05	2.5891671404482927e-05	2.265521247892256e-05	4.423160531599167e-05	5.3940982092672765e-05	9.385730884125062e-05	0.00013593127487353536	0.00019634517481732888	0.0003678774978720283	0.0005383310012848743	0.0008889473848872471	0.0013916773379909575	0.002411161899542473	0.0029440988026180797	0.004387559483418003	0.0060101042247656	0.007937954924757724	0.01003518030852084	0.012693391906047756	0.015148785410906218	0.018183505063439992	0.023046824008915365	0.029077425806876184	0.03448662749112941	0.03824415630370499	0.037704746482778266	0.03714591790829817	0.03851062475524279	0.0425227550032958	0.047427069095161596	0.046292150831931764	0.04614651018028155	0.046987989500927245	0.04761802017176967	0.04717031002040048	0.046599614429860006	0.044772093956560254	0.04115049641885819	0.040934732490487506	0.0299739249292564	0.028620006278730317	0.024225973877461192	0.019997000881395645	0.015798234835302	0.012227341820767063	0.010050283783506789	0.00799944764434337	0.006818140136513839	0.00533584194860719	0.004402662958403952	0.003646410389464678	0.003048744307877864	0.002224526101501825	0.0016290176591987175	0.0012568248827592753	0.0009148390562917301	0.0006904445707862113	0.000457419528145865	0.00031825179434676927	0.00022439448550551868	0.00017261114269655285	8.522675170642298e-05	5.501980173452622e-05	2.4812851762629472e-05	1.618229462780183e-05	1.2945835702241464e-05	4.315278567413821e-06	3.236458925560366e-06	3.236458925560366e-06	0.0	0.0	1.0788196418534553e-06	2.1576392837069106e-06	0.0	0.0	3.236458925560366e-06	1.0788196418534553e-06	2.1576392837069106e-06	1.0788196418534553e-06	0.0	1.0788196418534553e-06	2.1576392837069106e-06	5.3940982092672765e-06	3.236458925560366e-06	5.3940982092672765e-06	6.472917851120732e-06	1.9418753553362195e-05	2.6970491046336382e-05
A8_10_EKDN220028758-1A_H5JF5DSX5_L3.srt.dp_stats	7.6002362587728436e-06	1.2811826836217081e-05	1.9326315058022373e-05	1.9977763880202906e-05	1.5851921339726217e-05	1.8240567021054826e-05	2.64922521020082e-05	3.148669307205892e-05	3.2572441109026475e-05	3.1920992286845945e-05	2.736085053158224e-05	2.64922521020082e-05	2.4972204850253633e-05	3.517823639774859e-05	5.1898756167048854e-05	7.274511847682578e-05	0.00010466611076367174	0.00017133104023347924	0.00028924327704815504	0.0004994440970050726	0.0008206083663400736	0.0012983375026057952	0.0018972361197970955	0.0027200159822111042	0.004259389549023695	0.004793794732819123	0.006688642206934889	0.008328990341185463	0.010245769925647975	0.012216836911958864	0.01423893405600723	0.016334427767354595	0.018714604613994858	0.02294793621013133	0.028135857480369675	0.032672329928427495	0.036024251268153715	0.03560319817941769	0.035097891043012995	0.035890269960391914	0.0396343634910708	0.044403403168647076	0.04342470988812452	0.04233418455979432	0.043055989854770334	0.04375977173233271	0.04365401987353207	0.04309333958724203	0.04147253491765686	0.039286706969633794	0.03992317246890417	0.030042648182892085	0.02982788722117991	0.026131783753734976	0.022345997498436528	0.018614498644986453	0.015287549510110488	0.012640930095198389	0.01019604266555486	0.00850271002710027	0.006920775137238551	0.005552515461052048	0.004509763046348412	0.0037139097352511985	0.0028403168647071096	0.0021984226252518935	0.00168594955180321	0.001285742825376972	0.0009728302411229239	0.0006892328538670002	0.0004673059551108332	0.00035503960808838864	0.00026361962337572093	0.00014853033145716073	9.619727607532487e-05	6.210478771454381e-05	4.104127579737336e-05	2.4755055242860124e-05	1.346327565839761e-05	6.731637829198805e-06	2.822944896115628e-06	8.685984295740394e-07	8.685984295740394e-07	1.0857480369675492e-06	8.685984295740394e-07	6.514488221805295e-07	0.0	8.685984295740394e-07	0.0	4.342992147870197e-07	2.1714960739350984e-07	1.5200472517545688e-06	8.685984295740394e-07	2.3886456813286084e-06	4.125842540476687e-06	4.342992147870197e-06	2.822944896115628e-06	5.211590577444235e-06	1.4983322910152178e-05	2.5623653672434162e-05
A8_11_EKDN220028819-1A_H5J72DSX5_L1.srt.dp_stats	4.179710847603563e-06	7.314493983306235e-06	1.5673915678513357e-05	1.1494204830909795e-05	1.1494204830909799e-05	8.359421695207125e-06	1.3584060254711579e-05	2.403333737372048e-05	4.9111602459341866e-05	4.8066674747440976e-05	6.165073500215255e-05	6.89652289854588e-05	8.045943381636858e-05	6.583044584975612e-05	6.79203012735579e-05	4.702174703554007e-05	5.0156530171242756e-05	6.269566271405344e-05	7.523479525686414e-05	0.00012016668686860243	0.00018704206043025943	0.0003207928075535734	0.0005757551692573908	0.0010553769890198996	0.0020344742550710343	0.002507826508562138	0.004151497799382239	0.005803528511897547	0.0077784418873902295	0.010091911841538804	0.012580929651286724	0.015514041738592525	0.018343705982420137	0.022544315384261715	0.027305006039682174	0.03165399517661368	0.03492775369799917	0.03569473063853443	0.0357741451446389	0.03767591358029852	0.04103953588490748	0.044561987201725384	0.04473649012961283	0.04538748009412708	0.04724536156588687	0.04770095004827567	0.0476319848192902	0.04746584131309796	0.04600294251643672	0.04279605936861288	0.042907866633786276	0.03126737192321036	0.03025588189809029	0.025580875315045708	0.02115456152743353	0.0168912564628779	0.013358355868940986	0.010889191685719182	0.009007276876585677	0.007569456345010051	0.006072074933856076	0.005062674764159816	0.004188070269298769	0.0034022846299493	0.0026060497134808213	0.0020292496165115297	0.0016206828811582813	0.0012277900614835466	0.0009017726153704686	0.0006332261934119398	0.00038871310882713134	0.0003103435304345645	0.0002476478677205111	0.0001222565422924042	8.672900008777393e-05	4.806667474744097e-05	3.970725305223384e-05	1.671884339041425e-05	6.2695662714053445e-06	4.179710847603563e-06	0.0	3.134783135702672e-06	1.0449277119008907e-06	3.134783135702672e-06	1.0449277119008907e-06	1.0449277119008907e-06	1.0449277119008907e-06	1.0449277119008907e-06	0.0	1.0449277119008907e-06	0.0	1.0449277119008907e-06	2.0898554238017813e-06	3.134783135702672e-06	4.179710847603563e-06	7.3144939833062345e-06	1.358406025471158e-05	1.567391567851336e-05	2.925797593322494e-05	3.134783135702672e-05
