Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
A11_11_EKDN220028815-1A_H5J72DSX5_L1.srt.dp_stats	100.0	69.67973937987321	58.92725981703912	46.36299575556946	35.68768337757341	26.16728574133218	18.876457858185447	13.242152340325056	9.243826643192874	6.401026351149344	4.485600712234822	3.179154506277289	2.314611814296914	1.7345774310744329	1.3462936230278344	1.07922387148615	0.8953779212631751	0.7634200475921188	0.6668365147618086	0.5927259156685836	0.5341372147304052	0.48665389072668697	0.4477149497831076	0.4147139578736318	0.38668947984579877	0.36209328146565584	0.33988841193292907	0.3207299940104649	0.30345162150173843	0.2883517610147729	0.2746863709286907	0.2629405820718673	0.25247529015220443	0.2428864374177668	0.2340707210776066	0.22603762145114623	0.2185978590575034	0.2118148539645385	0.20543884879160546	0.19954993589244552	0.19422984215863134	0.18927719252932784	0.18474494603027414	0.18038661435648706	0.1763215187696627	0.17252317975693154	0.16897982864590708	0.1655244156702148	0.16254007649754737	0.15948185621489827	0.15668516198528168	0.1538348549147934	0.15116303937549985	0.14845722544931206	0.14592761470135493
A11_12_EKDN220028870-1A_H5J72DSX5_L1.srt.dp_stats	100.0	75.57908520710376	68.87613552732508	60.440212224992194	51.274163756878764	41.887023451884595	33.157495637761784	25.478125689591078	19.118671519831786	14.071064395932712	10.222802021123028	7.376938932090923	5.3299127294753	3.878908324611603	2.869291246677892	2.1757535757165947	1.6924871011918114	1.3577429067220323	1.1229317400067773	0.9534765877594836	0.8274223378280705	0.7326439885788173	0.6577138322169015	0.5985422550880269	0.5491716937041127	0.5076001661291947	0.47150597482747664	0.44043471828181463	0.4130617670335988	0.38919947613977846	0.3678501237080343	0.3485184447754362	0.33129924253620824	0.31552627937025024	0.30128095526156845	0.28869991757287244	0.2769266684804806	0.26635774686230357	0.2568211993384725	0.24766942202016545	0.23923847588552935	0.23152705330429899	0.22446911894808363	0.21803492422835088	0.21183806440174513	0.20600734104938492	0.20067907462641346	0.1957247904592785	0.19113925802691945	0.18695614880866415	0.18295283875186874	0.17922870775668556	0.1756778377716364	0.1722793067124787	0.1691370711852929
A11_1_EKDN220028128-1A_H5GV5DSX5_L1.srt.dp_stats	100.0	72.08933712972397	61.696891330687905	49.51128887995865	37.90794084173455	27.61657126621232	19.402949358755443	13.220046850692482	8.855196640033572	5.894876346984216	3.9441489407086636	2.6847375415738974	1.8894312568733542	1.3874558623297566	1.0654921191641107	0.8555975202439635	0.7135502983544787	0.6131314859564465	0.5376553939588253	0.47983231054089975	0.43368276940764733	0.3963224651016856	0.36471083034894514	0.3377504364493881	0.31467108917683384	0.2943547646545682	0.27660368380498546	0.26119881855867066	0.24753865899364919	0.23557711114307395	0.22476627792584183	0.21521600028422652	0.20682951357860593	0.19931063955392075	0.19233475899684438	0.18588258436096564	0.18010482003434453	0.1747991102334471	0.1698546332933009	0.16526452415501375	0.16113437396249755	0.157338977117863	0.1538528348309394	0.1504088636200673	0.14717574778945267	0.14420611945726833	0.14127670075573773	0.13849046756824243	0.13588305281950813	0.13337240271039585	0.13098990036726954	0.12873293052959883	0.1265642257348266	0.12452268798334142	0.12244878638279347
A11_2_EKDN220028208-1A_H57WKDSX5_L2.srt.dp_stats	100.0	69.27496929635102	56.868494363718	43.41066867942347	31.77251054281805	22.195084862360112	15.110738663141452	10.063513040372241	6.662227458060979	4.422671332631436	2.991971810525185	2.0820138118054468	1.5107003417289016	1.141006786254554	0.9002324986225914	0.7358002811313537	0.6231096856023363	0.5403955331794736	0.4783295164586616	0.43066868164644745	0.3920059775963837	0.3595228072719124	0.33256437481775314	0.30954027492390196	0.2902749582272608	0.27363307475010223	0.25895754028418194	0.24581454848903225	0.2343819370807153	0.22419320896213432	0.21514898423313694	0.20696191114295365	0.19920668294784033	0.1922847421392019	0.18605584537109968	0.18045363040757664	0.17553661370299883	0.17078795439506073	0.16651788776417212	0.16248286767344652	0.1585393817012823	0.15486788282427189	0.1514582369078603	0.1482980214645285	0.14529635619084766	0.14259446515545537	0.14001516445742207	0.13756826132373648	0.13520406580432243	0.13289184858794859	0.13068849159114954	0.12855705425893446	0.1266158771303005	0.12467143092600366	0.12278778952903689
A11_3_EKDN220028264-1A_H3NGLDSX5_L2.srt.dp_stats	100.0	66.1497146557886	55.22794535593575	41.77807300582151	31.964934220672923	22.79568696202334	16.446194319624052	11.332929445573333	7.945336713583721	5.440581074799243	3.821822417755663	2.68430373523343	1.955648345870925	1.4562045235206822	1.1277111286259467	0.9013328694907257	0.7470083070416289	0.6358764067886854	0.5550233391407154	0.4938527222439736	0.4459944352617199	0.4072774645556519	0.37526896401743454	0.34869334032340166	0.32667611573372574	0.3075072367691404	0.2907934336273978	0.2757086108884816	0.2621935982828932	0.25030593154229963	0.2394186019545555	0.2296257588987525	0.2207325654653814	0.21272496462909168	0.20535123756383958	0.19852050396619625	0.1923932754512104	0.1867691576807459	0.18153994425036052	0.1769207403386735	0.17246270185716778	0.16840349060653664	0.16456396124045286	0.16097386234744884	0.15750373853127347	0.15423531668349946	0.15100971972690952	0.14787075327538662	0.14489033699351467	0.14218648451272461	0.139387501930144	0.13691608072898662	0.1346172667228307	0.13245379244911912	0.13034818081464097
A11_4_EKDN220028335-1A_H3V53DSX5_L2.srt.dp_stats	100.0	67.38618204738326	58.44652033800176	45.8482111418559	36.940808998023535	27.558710261516705	21.04113776700151	15.188942471872203	11.23038148419605	8.003131029135814	5.85404395741668	4.212939860586869	3.1276554497292564	2.328806794640387	1.798735656219505	1.4143342024301746	1.152565257075893	0.9615440126804045	0.8232611314167566	0.7199426489057262	0.6408503054097978	0.578387422903509	0.5284356198667298	0.4870605637391525	0.45202359150681853	0.42267938763387003	0.3969573195954221	0.37436539150420717	0.35451392954120686	0.33711394741782025	0.3211059377116992	0.30744316288614737	0.2946888641873173	0.2832967893172204	0.27289589818811677	0.26345840365687173	0.25455017247545125	0.24660664552215453	0.23927280117998986	0.23263755830698835	0.22635177962235153	0.22022749327546232	0.21452916748744985	0.20935520143576758	0.2043561309320508	0.19958426118690606	0.19508568616718028	0.190846348847523	0.18689469018620153	0.18303391182830883	0.1794722538935721	0.17602566742216966	0.1726997098427285	0.16971406303979591	0.16665649657227938
A11_5_EKDN220028406-1A_H5J72DSX5_L1.srt.dp_stats	100.0	70.88928658719897	60.73838265476051	48.85430372470701	38.07599454124515	28.36986829410668	20.639541629040423	14.603627877638996	10.225029896187298	7.077688399723585	4.9176381558613285	3.4494305672291525	2.4747540237957195	1.8210516743247707	1.3855385494534618	1.0916087646350714	0.8898714902165752	0.7478484594869959	0.6449693407450602	0.5670813247233465	0.5074226553206989	0.4598661040221314	0.4210115052306551	0.3882694241136815	0.36094812426093964	0.3379678299809714	0.3177701729052693	0.30073828870152597	0.28572636634989257	0.272383307124173	0.2606381720824822	0.2500970376074399	0.24049707001574838	0.23176209984446194	0.22406800336424498	0.21703360635280258	0.21057685501099577	0.20445289557167284	0.19869768786712577	0.19346585917621006	0.18862272358161394	0.18396494457710463	0.17978281608154822	0.1758390032018177	0.1720831621727043	0.16868103513031743	0.16545184219049827	0.16259205480058758	0.15966328991418957	0.15677963827193966	0.15400876974006003	0.15138566342814377	0.1488540912347889	0.14640555356327187	0.1441230849354305
A11_6_EKDN220028482-1A_H5J72DSX5_L2.srt.dp_stats	100.0	66.11428604829185	56.586627468095735	42.9196593991911	33.638250481454754	24.054941445526286	17.720509107798442	12.22612329738612	8.696193049588157	5.95079584764363	4.222125309384503	2.9573160125151463	2.1628394192178484	1.5969359424558471	1.2385609076491813	0.9846106105578735	0.8154019466155629	0.690921429708273	0.602514835833591	0.5345867126340549	0.4825250481644359	0.4410643422544904	0.40738469023739526	0.37949653266470534	0.3555842249132425	0.33521592208793666	0.3174341119271225	0.3013790275314556	0.28751912744343056	0.27497895320052085	0.26379577226528367	0.25372538468569994	0.24438988531513756	0.23608904839188513	0.2283514732053515	0.22114577662917279	0.21452491768908807	0.20838918957737868	0.2026245015534092	0.19717560623847646	0.19211932691065883	0.187350726241177	0.18280605725460425	0.1785964685234794	0.17463598335786806	0.17089942987516585	0.1673515020582133	0.16389085856146038	0.16076039170666104	0.15786954809795273	0.15481492379853282	0.15214637733490216	0.14938204695434834	0.14684818640802944	0.14430419172715553
A11_7_EKDN220028550-1A_H3NGLDSX5_L2.srt.dp_stats	100.0	67.79403323471774	55.80382082109988	42.472472732035115	31.521189890189984	22.220129251013642	15.416560364498798	10.406770234775795	7.013635765722425	4.708743240278898	3.209396725234838	2.235267098159809	1.6114460616932245	1.2056011060930583	0.9440851871950855	0.7667868686173464	0.6438663546163954	0.554957630719891	0.490016788861119	0.4394801481882459	0.3989409947076738	0.36560819161841296	0.3381512251256605	0.314603746218178	0.2948261653651594	0.2772839784504363	0.26222498140925704	0.24884530853611295	0.2370171389725843	0.22667084140705124	0.21727028743079702	0.2088432641869564	0.2011821853709348	0.1940173522405424	0.1874729896709697	0.18157001974645925	0.1760972601791873	0.17101221298553612	0.166122983424093	0.16163421563135597	0.15740533935381998	0.15342425901153234	0.14971974247032657	0.14636697847044958	0.14312372850527993	0.1400978720716936	0.13721585496727515	0.1343861430734632	0.13172446166872465	0.12913339229830487	0.12670806506399448	0.12441382776376662	0.12221079767453387	0.12006857239263118	0.11808130129715026
A12_6_EKDN220028483-1A_H5J72DSX5_L2.srt.dp_stats	100.0	66.71914677282113	55.189633423704315	41.657312043203476	31.156719336902263	21.90825975967992	15.321434839414144	10.33584567682364	7.011760297014615	4.698868670331523	3.2166416507189712	2.2287812520446026	1.5988235067436094	1.188226295852276	0.9211712551510743	0.7403295854623106	0.618025619131384	0.530058715933363	0.46557031414633715	0.415657740017513	0.37659228584577914	0.34531736588631806	0.31904184333814	0.29643781966697236	0.2769757046154242	0.2599840300423346	0.2456304995292106	0.23277322494699898	0.22171982631557918	0.21164420821493476	0.20255977385528362	0.19446979231228867	0.18728174874468967	0.18059256612325017	0.17474745883797319	0.16929464063224497	0.16420992034616008	0.1595325268876733	0.15533241847597093	0.1513081863349329	0.14755724891931388	0.1441757170536033	0.14108088312352962	0.1380860829087409	0.1350759180383365	0.13227628164062327	0.12967573195078108	0.12723373243058986	0.12484142286047481	0.12251547552631677	0.12040332574051282	0.11838499842623429	0.11641570724689936	0.1144715879501688	0.11270628709219924
A1_10_EKDN220028751-1A_H5JF5DSX5_L3.srt.dp_stats	100.0	69.45731899064307	58.81520211455844	46.13659036310624	35.477646573861925	25.876529902074903	18.623844939947833	12.99592033087387	9.028628295917226	6.199424416463293	4.304305294844047	3.0186775434306017	2.1779667399403824	1.6169632806895118	1.2459088090166965	0.9964822588277188	0.8238515264814776	0.7019709054488973	0.611825163321549	0.5449114343002128	0.4925431305334132	0.4496469734998854	0.41460836672971996	0.38515366809936524	0.36010339510964456	0.3387913101404576	0.3201033122058858	0.3039423097587407	0.2897666169616788	0.2769609937749411	0.2655280554590579	0.2552383129024931	0.24582958623708162	0.23752384570033483	0.23006381503758197	0.22333213443252473	0.21692638067105924	0.21089657061082803	0.20517078458724713	0.19991313019859444	0.19502618899011537	0.19035729512835217	0.18610945821197136	0.18208489916336704	0.17829080994899765	0.17482983954467843	0.17150388196523728	0.168408394220031	0.16534200124822462	0.1623818532354627	0.15955639114001252	0.15686430733160894	0.15423923957429495	0.1517351276165085	0.14919734417939412
A1_13_EKDN220028924-1A_H5J72DSX5_L2.srt.dp_stats	100.0	65.0755447752773	54.0693960558589	40.163002846848386	30.329314978990336	21.174781829899494	15.050038466232603	10.157612075698742	7.010680521323157	4.7254580241433395	3.296758849435221	2.3094045036734703	1.690542981895081	1.2703847054124444	0.9987379210351243	0.8121070452549194	0.6834270737510596	0.5904372357969826	0.5223136218728047	0.46854419227688326	0.4268566125159321	0.3928091894867599	0.36410114773781305	0.34016236047348064	0.3195462617129265	0.3018121800567908	0.2862582449602475	0.27297435600402653	0.26105367159923765	0.2504929226702179	0.241066869903793	0.2323596868756413	0.22460086269729876	0.2174631628949085	0.21097731677970183	0.20477816860013204	0.19908703477857795	0.19355085514344564	0.1885753219845018	0.18405190198973795	0.17984819759480636	0.17592759515228246	0.1722162135521846	0.16888077565332102	0.16545282291319716	0.16215955609038504	0.15899901373948697	0.1560189243651813	0.15319575062269516	0.15053995355414984	0.14791455888926955	0.1454029280574584	0.14303415583211632	0.14064936513602594	0.13832505233969936
A1_2_EKDN220028206-1A_H57WKDSX5_L2.srt.dp_stats	100.0	55.830982263152706	40.29948839031257	25.426849910910825	16.68229807885642	10.087556764965353	6.372062667683559	3.8838429943247603	2.4973537976685254	1.6170933899008955	1.1214645788492648	0.8076365842858946	0.6225614616136669	0.5027210707023065	0.42405599539552	0.36993840924149907	0.33059246837788786	0.30068729112118464	0.27696197449764	0.25777740396987264	0.2410766771307817	0.22713799231928058	0.21535035929397198	0.20477195735637252	0.1953825182373722	0.18660929988082978	0.1792051704119126	0.17222602077917334	0.16585524612730096	0.16019712996994223	0.1547946555294228	0.14985475529520462	0.1453512766619845	0.1412142614105762	0.13717727987445286	0.13350937698067164	0.1298921447596655	0.12654886107921093	0.12332130267722324	0.12046445745540917	0.11767985880574533	0.11496914126606318	0.11240226305554893	0.10990632378691974	0.10761012504129415	0.10530509979137871	0.10308735886166287	0.10091734643662548	0.0990055909889577	0.09723375197966232	0.0953373611876102	0.09349621777426122	0.09170966792448276	0.09003492046237571	0.08842751595892454
A1_3_EKDN220028262-1A_H3NGLDSX5_L2.srt.dp_stats	100.0	70.74157994152186	60.420539581467956	48.33759427924312	37.48358572591587	27.73141193280483	20.0288246823686	14.067895680892658	9.773422784919934	6.715920718193955	4.6376934767288525	3.234202471364973	2.306507775728569	1.6906155553747975	1.2879958698236549	1.0147531227077038	0.8300931726446652	0.699912368503965	0.6042739254478011	0.5314264971907231	0.475795982819909	0.4316029834709062	0.39523190146054	0.3647706544335763	0.339166273118993	0.3169862485613043	0.29759245719111094	0.2805112099448577	0.2656663373595988	0.2525468829092221	0.24036892224976245	0.2297722134884507	0.22003723307188117	0.2113941239267224	0.2034604042004144	0.19628020641440636	0.18971067196222927	0.18386883375261517	0.17848728139633832	0.17356143818747066	0.16902003827656084	0.1647270881160319	0.16063453229363914	0.15672275635540509	0.15304668077246664	0.14954942362828916	0.14627446362918933	0.14328031722953316	0.14042837562121346	0.13775034883816037	0.13511351240845992	0.1325767096940444	0.13015563225809576	0.12776299578041445	0.12554819701879522
A1_4_EKDN220028333-1A_H3V53DSX5_L2.srt.dp_stats	100.0	69.37399711705447	59.78180469491963	47.75891492788291	37.928594861772794	28.522127454551953	21.371420327006554	15.441642674430016	11.182795184308949	7.95588438621009	5.713947066067686	4.1045304465459935	3.017309108358109	2.2560293246024954	1.741591232909199	1.37909193224621	1.1307768677826207	0.9510280500879665	0.8204798018427557	0.7220838934649301	0.6461690915133469	0.5858356848938753	0.5378280011538268	0.4978664933428903	0.46358042779032593	0.4343653524060622	0.4086746674939782	0.38685751033487215	0.36707437205322657	0.3494138445995063	0.3336281320384629	0.3190277863127895	0.3060220956954819	0.294252115678753	0.28373680690144765	0.2741897983354952	0.265527074736359	0.2574125751258923	0.25012449784300833	0.24307179400785361	0.2365901976910087	0.2303008230231427	0.2246208040588425	0.2192618083246397	0.21428039082950265	0.2097252608008086	0.2053744480010462	0.2010592681260095	0.1970938793469038	0.19336549855335883	0.18974270890372574	0.18620328068349676	0.18280998014539973	0.17950461774263488	0.17641795650171846
A1_6_EKDN220028481-1A_H5J72DSX5_L2.srt.dp_stats	100.0	70.7261541541913	61.497880465372276	49.955335599940405	39.724201358767765	30.025194177700403	22.28713091817031	16.000264938968023	11.371074001130825	7.944186325857944	5.560498615896248	3.898278251729457	2.773176499297642	2.0129179747791204	1.5053037516245753	1.1616938239569934	0.9268614082499296	0.7633164178936047	0.6472246760448994	0.561308790917786	0.4949429589775529	0.442045718768495	0.4002528747711982	0.3654859281886203	0.33675729126299714	0.31274396907355045	0.29121252912738244	0.2721891240297964	0.25569761803313146	0.24126464898139885	0.228534214534908	0.21713167862268978	0.20667586702244933	0.1973596551982981	0.18900160945094482	0.18134641497111645	0.17438916814531863	0.16794026258510278	0.16218734323351977	0.15687574909642912	0.15204797815744867	0.14726728190801405	0.14272915107276712	0.13868497757018536	0.1348791196834295	0.13128673243746145	0.12782445440287707	0.12450340043693027	0.12146316007042714	0.11847064820860244	0.1154938279099597	0.11262652164602431	0.11005506672958199	0.10747805438451272	0.10502003639357325
