Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
A9_13_EKDN220028930-1A_H3VYYDSX5_L2.srt.dp_stats	78850677.0	23697799.0	29744040.0	30137078.0	29667627.0	26112117.0	22006016.0	17515338.0	13440683.0	9872226.0	7106380.0	4973467.0	3440434.0	2348131.0	1605355.0	1105796.0	775235.0	549087.0	401767.0	301284.0	234259.0	188854.0	152910.0	130720.0	111376.0	95449.0	83216.0	74195.0	66545.0	59269.0	51754.0	47154.0	41482.0	38215.0	34452.0	32180.0	28999.0	26432.0	24232.0	22249.0	20595.0	18821.0	17627.0	16405.0	15168.0	14144.0	13332.0	13035.0	12437.0	12126.0	10978.0	10458.0	10065.0	9430.0	8889.0
A9_1_EKDN220028136-1A_H57WKDSX5_L2.srt.dp_stats	92777964.0	36432503.0	40247578.0	35095709.0	29521989.0	22150996.0	16188069.0	11094534.0	7466242.0	4841019.0	3127395.0	1991199.0	1291300.0	828608.0	549532.0	376289.0	267151.0	201322.0	152690.0	122073.0	100433.0	84069.0	69583.0	59493.0	51453.0	45057.0	38868.0	33378.0	29230.0	26883.0	24501.0	22329.0	20762.0	18870.0	16741.0	15622.0	15008.0	13888.0	12828.0	11939.0	11032.0	10729.0	10287.0	9352.0	8883.0	8860.0	8516.0	7815.0	7578.0	6710.0	6497.0	6371.0	6317.0	6402.0	5867.0
A9_2_EKDN220028212-1A_H57WKDSX5_L1.srt.dp_stats	128782852.0	43134682.0	45910313.0	27628031.0	22650882.0	13091409.0	9386417.0	5300470.0	3566301.0	2032597.0	1321171.0	782822.0	513901.0	323283.0	226935.0	158803.0	116822.0	88122.0	71716.0	59389.0	49431.0	42118.0	35367.0	31079.0	27245.0	23885.0	21784.0	19738.0	17988.0	16078.0	14743.0	14015.0	13140.0	12340.0	11488.0	10556.0	10507.0	9591.0	8982.0	8435.0	7814.0	7481.0	7306.0	6943.0	6896.0	6798.0	6193.0	5982.0	6050.0	5647.0	5793.0	5343.0	5155.0	4916.0	4625.0
A9_3_EKDN220028270-1A_H3NGLDSX5_L1.srt.dp_stats	105613309.0	40334598.0	43183723.0	32962042.0	26878227.0	18483121.0	13182214.0	8507029.0	5619897.0	3530631.0	2257735.0	1405613.0	911272.0	598458.0	406048.0	286421.0	209195.0	156812.0	124816.0	100355.0	81632.0	68993.0	58050.0	51537.0	45196.0	38984.0	33658.0	30624.0	27058.0	24642.0	22528.0	20203.0	18714.0	17593.0	16052.0	14561.0	13504.0	12878.0	11659.0	11176.0	10628.0	9873.0	10036.0	9312.0	8351.0	8390.0	8076.0	7722.0	7454.0	7153.0	6838.0	6643.0	6366.0	6251.0	6028.0
A9_4_EKDN220028342-1A_H5J72DSX5_L2.srt.dp_stats	105688502.0	33033306.0	41719119.0	29726812.0	27775947.0	18930723.0	15202452.0	10023376.0	7353181.0	4772855.0	3331497.0	2150089.0	1493855.0	983332.0	692966.0	477555.0	355843.0	263855.0	202074.0	159439.0	129768.0	108096.0	90072.0	78042.0	67837.0	59082.0	52080.0	46306.0	40362.0	36099.0	32504.0	29448.0	27412.0	24749.0	23248.0	21290.0	19876.0	18714.0	17136.0	16252.0	15885.0	14282.0	13123.0	12207.0	11603.0	11199.0	10681.0	9858.0	9826.0	9325.0	8736.0	8069.0	8315.0	7404.0	7117.0
A9_5_EKDN220028413-1A_H5J72DSX5_L1.srt.dp_stats	88286523.0	29987479.0	35883187.0	32537689.0	29811477.0	23842416.0	18832142.0	13775356.0	9975625.0	6922685.0	4740692.0	3173691.0	2123218.0	1426171.0	961593.0	661551.0	465065.0	341301.0	252550.0	195563.0	157350.0	130603.0	110296.0	92343.0	79300.0	70718.0	59771.0	52240.0	46215.0	41807.0	38035.0	34450.0	31517.0	28339.0	25530.0	23524.0	21624.0	19810.0	18847.0	16976.0	15496.0	14611.0	13744.0	12454.0	11653.0	11051.0	10720.0	10302.0	9676.0	9179.0	9000.0	8741.0	8570.0	7720.0	7571.0
A9_6_EKDN220028489-1A_H5J72DSX5_L2.srt.dp_stats	93570460.0	33987277.0	39086696.0	33801991.0	29427936.0	22366116.0	16819961.0	11761301.0	8112042.0	5346094.0	3516584.0	2272844.0	1491339.0	968575.0	650926.0	445158.0	318331.0	235463.0	179848.0	142861.0	116992.0	97301.0	81683.0	70680.0	60904.0	53390.0	45258.0	40242.0	35441.0	33164.0	29080.0	27348.0	24506.0	22603.0	20663.0	19280.0	17561.0	16575.0	14496.0	13652.0	13359.0	12750.0	12211.0	11275.0	10511.0	9985.0	9572.0	9159.0	8880.0	8108.0	7876.0	7525.0	7663.0	7131.0	6436.0
A9_7_EKDN220028555-1A_H3NGLDSX5_L2.srt.dp_stats	85329849.0	24703435.0	31196257.0	28802962.0	28508558.0	23984521.0	20493893.0	15998086.0	12537353.0	9255158.0	6823138.0	4860621.0	3478421.0	2429284.0	1719814.0	1204264.0	853195.0	612743.0	447489.0	331421.0	251367.0	197636.0	160369.0	132442.0	112427.0	95421.0	83720.0	72766.0	64994.0	58581.0	52216.0	46720.0	41959.0	37951.0	35373.0	31966.0	28967.0	27187.0	24817.0	22718.0	20725.0	19485.0	17761.0	16624.0	15568.0	14996.0	13901.0	12875.0	12527.0	12098.0	11078.0	10502.0	9738.0	9262.0	8927.0
A9_8_EKDN220028619-1A_H5J72DSX5_L2.srt.dp_stats	95596993.0	38215416.0	41473504.0	35409975.0	29189642.0	21431202.0	15211964.0	10130792.0	6607043.0	4182764.0	2628890.0	1639797.0	1033656.0	668396.0	449499.0	311473.0	227976.0	171144.0	132294.0	105782.0	88703.0	73832.0	62873.0	54172.0	47183.0	39555.0	34731.0	30077.0	26918.0	24882.0	21920.0	20274.0	18607.0	16918.0	16012.0	14696.0	13824.0	12854.0	12169.0	11406.0	10678.0	10076.0	9638.0	8593.0	8732.0	8170.0	7658.0	7461.0	6730.0	6690.0	6112.0	6072.0	6309.0	5971.0	5626.0
B10_10_EKDN220028761-1A_H5JF5DSX5_L3.srt.dp_stats	105023674.0	34110981.0	41870636.0	30624053.0	28026709.0	19195233.0	15123469.0	9929720.0	7132326.0	4536629.0	3124849.0	1977553.0	1337791.0	851510.0	594963.0	403261.0	293504.0	217446.0	163747.0	128831.0	103828.0	83657.0	70417.0	59410.0	52406.0	45423.0	39995.0	34829.0	30385.0	27759.0	25190.0	24126.0	21430.0	20365.0	18341.0	16808.0	16023.0	14550.0	13879.0	12857.0	12068.0	11869.0	10856.0	10597.0	9629.0	9816.0	9151.0	8627.0	7963.0	7887.0	7725.0	7633.0	7070.0	7035.0	6990.0
B10_11_EKDN220028820-1A_H5J72DSX5_L1.srt.dp_stats	100110248.0	37039032.0	41243640.0	32829835.0	27927471.0	20098312.0	14997602.0	10111623.0	6967640.0	4529727.0	3004495.0	1919979.0	1277921.0	838384.0	570111.0	391874.0	283992.0	211956.0	161757.0	126908.0	101850.0	83872.0	70560.0	59392.0	52573.0	46290.0	41169.0	34900.0	31534.0	29285.0	26124.0	23410.0	20641.0	18428.0	17698.0	16418.0	14951.0	13982.0	12964.0	12496.0	11609.0	11133.0	10429.0	9676.0	9666.0	8982.0	8600.0	8285.0	7487.0	7649.0	7232.0	7071.0	6636.0	6130.0	5983.0
B10_13_EKDN220028932-1A_H3VYYDSX5_L2.srt.dp_stats	72340720.0	20558511.0	26343768.0	30242071.0	31329377.0	29309325.0	25187769.0	20156565.0	15184834.0	10918670.0	7540275.0	5037204.0	3315407.0	2153460.0	1417596.0	936661.0	639562.0	455963.0	340610.0	264524.0	211418.0	175261.0	147979.0	129405.0	113088.0	99489.0	86681.0	76468.0	69229.0	60557.0	54589.0	48473.0	43705.0	39064.0	35144.0	31994.0	28430.0	26750.0	23753.0	21882.0	20807.0	18746.0	17704.0	15982.0	14779.0	14262.0	12602.0	12348.0	11905.0	11171.0	10156.0	10005.0	9454.0	9101.0	8641.0
B10_1_EKDN220028137-1A_H57YWDSX5_L4.srt.dp_stats	92482721.0	30898840.0	37989976.0	32139130.0	29639680.0	22704446.0	18028879.0	12717901.0	9175767.0	6168954.0	4222262.0	2772718.0	1842502.0	1209240.0	826778.0	559224.0	398564.0	289367.0	214955.0	165984.0	131844.0	111887.0	92603.0	79395.0	67346.0	58172.0	51263.0	44665.0	38592.0	34099.0	30780.0	28083.0	24936.0	23786.0	21222.0	19361.0	17258.0	16114.0	14606.0	14219.0	13386.0	12373.0	11415.0	10940.0	10096.0	9714.0	9302.0	8693.0	8002.0	8065.0	7381.0	6916.0	6860.0	6624.0	6753.0
B10_2_EKDN220028213-1A_H57WKDSX5_L1.srt.dp_stats	92356939.0	31461374.0	37169975.0	32222023.0	29208670.0	22748987.0	17867508.0	12838927.0	9269913.0	6315286.0	4323585.0	2884368.0	1926607.0	1280897.0	864606.0	592524.0	416928.0	297738.0	222997.0	171534.0	138608.0	112572.0	93500.0	79392.0	67843.0	59315.0	51897.0	44619.0	40198.0	34743.0	31108.0	28237.0	26099.0	23996.0	22142.0	19837.0	18287.0	17494.0	15766.0	14349.0	13104.0	12649.0	11618.0	10939.0	10763.0	10130.0	9346.0	8894.0	8307.0	7586.0	7385.0	6977.0	6821.0	6633.0	6350.0
B10_3_EKDN220028272-1A_H3NGLDSX5_L2.srt.dp_stats	111689394.0	38960806.0	43621634.0	30492865.0	26110142.0	17194348.0	12849456.0	8120174.0	5619560.0	3481846.0	2317242.0	1449585.0	959740.0	620766.0	430643.0	294037.0	214047.0	159984.0	123414.0	99332.0	82347.0	65358.0	55002.0	47614.0	41237.0	37078.0	32911.0	29625.0	26423.0	22786.0	21356.0	18993.0	17853.0	16958.0	15643.0	14337.0	13264.0	12584.0	11821.0	10631.0	9798.0	9518.0	8921.0	8788.0	8538.0	8072.0	7867.0	7507.0	7450.0	6794.0	6603.0	6539.0	5873.0	5963.0	5584.0
B10_4_EKDN220028344-1A_H5J72DSX5_L2.srt.dp_stats	109678830.0	30505997.0	42527046.0	27301686.0	27844460.0	17768456.0	15383652.0	9762583.0	7649321.0	4824949.0	3583763.0	2274279.0	1634763.0	1079308.0	780081.0	539815.0	401053.0	288829.0	225779.0	176414.0	141166.0	116529.0	97876.0	82495.0	72423.0	62156.0	54965.0	49609.0	43205.0	39257.0	35225.0	31774.0	29166.0	26308.0	23716.0	22468.0	21054.0	19831.0	18137.0	17240.0	15909.0	15097.0	13915.0	13405.0	12513.0	12087.0	11205.0	10702.0	10237.0	10325.0	9621.0	9212.0	8405.0	7864.0	7957.0
B10_5_EKDN220028415-1A_H5GV5DSX5_L1.srt.dp_stats	114477277.0	32921188.0	46397302.0	28472612.0	28014427.0	16700352.0	13730056.0	7987475.0	5866046.0	3406181.0	2370702.0	1396524.0	955678.0	600898.0	427380.0	293507.0	218017.0	164934.0	131156.0	104275.0	88161.0	72911.0	62415.0	53852.0	45861.0	41074.0	37917.0	33711.0	31091.0	27201.0	24729.0	22712.0	20895.0	19376.0	18883.0	17106.0	15759.0	14614.0	13893.0	13337.0	12516.0	11672.0	11426.0	11026.0	10239.0	9727.0	9399.0	8744.0	8489.0	8262.0	8058.0	7726.0	7455.0	7007.0	6962.0
B10_6_EKDN220028491-1A_H5J72DSX5_L2.srt.dp_stats	93648201.0	32245375.0	38372188.0	32761238.0	29345720.0	22411020.0	17319589.0	12243166.0	8659793.0	5827011.0	3915161.0	2559255.0	1698536.0	1118151.0	752849.0	521533.0	370626.0	272002.0	204815.0	160026.0	131454.0	108689.0	90354.0	77610.0	65520.0	57345.0	51400.0	45449.0	40921.0	35873.0	33087.0	29331.0	26317.0	24205.0	21642.0	20328.0	18770.0	17658.0	16008.0	15629.0	14299.0	13393.0	12825.0	11872.0	11590.0	10211.0	9722.0	9348.0	9061.0	8442.0	8182.0	7679.0	7562.0	7351.0	7302.0
B10_7_EKDN220028556-1A_H3NGLDSX5_L2.srt.dp_stats	98799485.0	33740274.0	39864433.0	31686352.0	28450617.0	20751514.0	16142710.0	11104278.0	7921550.0	5263370.0	3587972.0	2338212.0	1568728.0	1027977.0	701063.0	484067.0	349589.0	257094.0	197324.0	153738.0	125900.0	104361.0	88904.0	75525.0	64556.0	56154.0	49575.0	44178.0	39306.0	35457.0	32235.0	28575.0	26097.0	23643.0	21430.0	19507.0	17867.0	16777.0	15287.0	14311.0	13244.0	12377.0	12022.0	11254.0	10842.0	10494.0	10082.0	9873.0	9435.0	8810.0	8566.0	7838.0	7583.0	7168.0	6851.0
B10_8_EKDN220028621-1A_H5J72DSX5_L2.srt.dp_stats	86629079.0	32734743.0	37682134.0	35162666.0	30843266.0	24321324.0	18274298.0	12935726.0	8891216.0	5894099.0	3853191.0	2490057.0	1600562.0	1050841.0	695380.0	479335.0	336999.0	247918.0	191842.0	153398.0	126481.0	105575.0	88048.0	74308.0	64143.0	56229.0	49351.0	43484.0	39493.0	35281.0	31147.0	28390.0	26185.0	24048.0	22217.0	20112.0	18667.0	17063.0	15958.0	14628.0	13721.0	12446.0	11721.0	10830.0	10828.0	9868.0	9571.0	9093.0	8267.0	7931.0	7755.0	7291.0	7024.0	6767.0	6640.0
B10_9_EKDN220028693-1A_H3V53DSX5_L2.srt.dp_stats	91548425.0	27736708.0	35535180.0	29503119.0	28748948.0	22332759.0	18820884.0	13803563.0	10660608.0	7511631.0	5490060.0	3749145.0	2647896.0	1813348.0	1265546.0	887756.0	638556.0	459242.0	339055.0	258112.0	204462.0	164962.0	136790.0	115765.0	98728.0	85527.0	75637.0	66080.0	59160.0	51271.0	45205.0	41717.0	38025.0	34952.0	31977.0	28778.0	26390.0	24141.0	23067.0	20541.0	19604.0	17856.0	16654.0	15725.0	15037.0	14378.0	13563.0	12339.0	11451.0	10929.0	10951.0	10087.0	10161.0	9795.0	9231.0
B11_10_EKDN220028762-1A_H5JF5DSX5_L3.srt.dp_stats	119332275.0	41112227.0	45559907.0	29878380.0	24723316.0	15284828.0	10977579.0	6540792.0	4355595.0	2572132.0	1654757.0	1001964.0	658831.0	414871.0	288278.0	201855.0	148791.0	114805.0	91268.0	72168.0	60034.0	51329.0	43027.0	37423.0	31790.0	28383.0	26147.0	21954.0	19960.0	18736.0	17085.0	15323.0	14543.0	14027.0	12792.0	11852.0	11543.0	10257.0	9835.0	8976.0	9051.0	8403.0	8358.0	7812.0	7696.0	7203.0	7451.0	6784.0	6532.0	6312.0	6145.0	5862.0	5563.0	5420.0	5366.0
B11_11_EKDN220028821-1A_H5J72DSX5_L1.srt.dp_stats	99673351.0	31245697.0	39560426.0	29943107.0	28534355.0	20366624.0	16711309.0	11402850.0	8558989.0	5671779.0	4071661.0	2666761.0	1858919.0	1239301.0	870279.0	599607.0	428782.0	318910.0	239700.0	187111.0	151582.0	123044.0	103710.0	86701.0	75741.0	66304.0	57717.0	51018.0	45645.0	40904.0	36458.0	33685.0	30503.0	28006.0	25199.0	23390.0	20993.0	20232.0	18151.0	16766.0	15779.0	14786.0	13391.0	12630.0	12007.0	10988.0	10931.0	10651.0	10010.0	9148.0	8761.0	8256.0	8414.0	7996.0	7951.0
B11_2_EKDN220028214-1A_H5F7CDSX5_L4.srt.dp_stats	75730064.0	22438634.0	28383419.0	30507645.0	30663281.0	27760873.0	23499138.0	18696441.0	14103597.0	10219699.0	7159184.0	4880629.0	3265714.0	2163681.0	1441342.0	972633.0	668263.0	477588.0	354215.0	272465.0	216523.0	176004.0	149038.0	126220.0	109240.0	97089.0	83370.0	73787.0	64672.0	58274.0	52208.0	48201.0	43755.0	39016.0	36122.0	32750.0	29249.0	26264.0	24071.0	22465.0	20197.0	19051.0	18028.0	16431.0	15508.0	14398.0	13896.0	12629.0	11888.0	11194.0	10810.0	10214.0	9687.0	9583.0	9003.0
B11_3_EKDN220028273-1A_H3NGLDSX5_L2.srt.dp_stats	80972646.0	28124776.0	33173211.0	32961903.0	30466610.0	25750717.0	20566732.0	15532553.0	11314209.0	7983239.0	5497992.0	3728520.0	2500543.0	1684892.0	1150664.0	802882.0	573832.0	422481.0	318017.0	250019.0	197688.0	162259.0	137094.0	118628.0	101991.0	87158.0	77830.0	68670.0	62104.0	54891.0	48420.0	43776.0	40087.0	35349.0	32204.0	29409.0	27119.0	24405.0	22896.0	21279.0	20289.0	18817.0	18170.0	16870.0	16033.0	15421.0	13989.0	13308.0	12202.0	12212.0	11163.0	10465.0	10248.0	9836.0	9663.0
B11_4_EKDN220028345-1A_H5J72DSX5_L2.srt.dp_stats	94816282.0	32536683.0	39459156.0	32519047.0	29291051.0	21960731.0	16987215.0	11805089.0	8398166.0	5540131.0	3754584.0	2431410.0	1614332.0	1072960.0	721653.0	501660.0	359633.0	261494.0	201113.0	157067.0	129705.0	108614.0	91265.0	78486.0	67053.0	59149.0	52260.0	46152.0	40945.0	35913.0	31402.0	29629.0	26327.0	23984.0	21656.0	20077.0	18761.0	17444.0	15747.0	14687.0	13790.0	13659.0	13111.0	12032.0	11487.0	10584.0	9863.0	9502.0	9166.0	8974.0	8543.0	8132.0	7838.0	7509.0	7139.0
B11_5_EKDN220028416-1A_H5GV5DSX5_L1.srt.dp_stats	89588560.0	38192533.0	42138150.0	38119132.0	31161562.0	22866532.0	15744529.0	10199487.0	6375334.0	3868246.0	2325004.0	1396491.0	881950.0	565761.0	388385.0	281757.0	213006.0	168024.0	134981.0	113553.0	94657.0	80012.0	67899.0	58786.0	51832.0	44954.0	40232.0	35311.0	31113.0	27883.0	24135.0	22406.0	19724.0	18855.0	16859.0	15653.0	14645.0	13701.0	12267.0	11788.0	10836.0	10568.0	10075.0	9316.0	9013.0	8514.0	8183.0	7917.0	7809.0	7478.0	6866.0	6764.0	6537.0	6321.0	6065.0
B11_6_EKDN220028492-1A_H5J72DSX5_L2.srt.dp_stats	100699754.0	35466891.0	40804904.0	32308440.0	28154209.0	20310235.0	15396633.0	10425617.0	7242567.0	4698691.0	3110235.0	1982470.0	1318684.0	855866.0	584321.0	402199.0	287866.0	211590.0	164974.0	130589.0	108233.0	87736.0	76819.0	65744.0	56616.0	49397.0	43713.0	37856.0	33565.0	30226.0	27173.0	24092.0	21563.0	21238.0	19579.0	17639.0	16513.0	15568.0	14033.0	13441.0	12304.0	11930.0	11387.0	11223.0	10090.0	9435.0	8930.0	8693.0	8551.0	8523.0	8025.0	7704.0	7701.0	7283.0	6971.0
B11_7_EKDN220028557-1A_H3NGLDSX5_L2.srt.dp_stats	88628452.0	28256510.0	34711421.0	30839494.0	29148977.0	23433382.0	19283129.0	14381969.0	10807247.0	7650149.0	5446857.0	3732929.0	2572148.0	1745036.0	1204302.0	819733.0	579437.0	410761.0	303453.0	223070.0	176919.0	141149.0	116636.0	97482.0	83673.0	71186.0	60824.0	52877.0	47987.0	42128.0	37541.0	33314.0	30057.0	27389.0	24912.0	22368.0	20224.0	19339.0	17487.0	15984.0	15237.0	13911.0	13191.0	12402.0	11737.0	11646.0	10685.0	10019.0	9504.0	9006.0	8456.0	8203.0	7799.0	7336.0	7089.0
B12_6_EKDN220028493-1A_H5J72DSX5_L2.srt.dp_stats	116719785.0	34229997.0	45098798.0	27654978.0	26806608.0	16157398.0	13381404.0	7928171.0	5975269.0	3545140.0	2516495.0	1526991.0	1061651.0	678154.0	479033.0	323035.0	239565.0	175472.0	137434.0	107091.0	89482.0	74937.0	61468.0	54331.0	46232.0	40084.0	35250.0	32571.0	28115.0	25740.0	23546.0	22418.0	20330.0	19163.0	17360.0	16053.0	14984.0	14034.0	13581.0	12259.0	11970.0	10812.0	10703.0	10358.0	9952.0	9258.0	9035.0	8971.0	8246.0	8133.0	7673.0	7464.0	7418.0	6903.0	6724.0
B1_10_EKDN220028760-1A_H5JF5DSX5_L3.srt.dp_stats	111574526.0	38163782.0	44365182.0	30922023.0	26601747.0	17350332.0	12833951.0	8000663.0	5438200.0	3313286.0	2161386.0	1342390.0	897187.0	571034.0	391203.0	270884.0	198732.0	151571.0	116912.0	95620.0	80814.0	68048.0	58653.0	48457.0	44258.0	38430.0	34231.0	30231.0	27757.0	25231.0	23255.0	21215.0	19676.0	17579.0	16461.0	15469.0	14842.0	14063.0	12330.0	11945.0	11886.0	10818.0	10382.0	10251.0	9816.0	9496.0	8677.0	8305.0	7821.0	7514.0	7240.0	6890.0	6793.0	6447.0	6366.0
B1_13_EKDN220028931-1A_H5J72DSX5_L2.srt.dp_stats	90235860.0	27105132.0	34780621.0	29856064.0	29069606.0	23035932.0	19287364.0	14275773.0	10932329.0	7735015.0	5552314.0	3832593.0	2679823.0	1821675.0	1266165.0	869391.0	615670.0	439062.0	327166.0	252435.0	196564.0	157608.0	130667.0	108038.0	92436.0	80430.0	70372.0	62855.0	54014.0	48205.0	43038.0	38422.0	34731.0	31871.0	28467.0	26387.0	24427.0	21845.0	20489.0	18090.0	17286.0	15924.0	14707.0	13586.0	13108.0	12102.0	11484.0	10692.0	10400.0	9961.0	9577.0	8864.0	8541.0	7947.0	7841.0
B1_3_EKDN220028271-1A_H3NGLDSX5_L2.srt.dp_stats	93397118.0	32374222.0	37910607.0	32463456.0	29165031.0	22389332.0	17437935.0	12419017.0	8857429.0	5986498.0	4092604.0	2691090.0	1787816.0	1178191.0	796767.0	542078.0	378703.0	270735.0	204720.0	159052.0	129040.0	103248.0	87150.0	74850.0	63904.0	54954.0	50083.0	43419.0	38066.0	33720.0	30485.0	26529.0	24645.0	22918.0	19935.0	18681.0	17148.0	16126.0	14380.0	13547.0	12402.0	11643.0	11516.0	10731.0	10564.0	9247.0	8924.0	8261.0	7987.0	7535.0	7380.0	6978.0	6605.0	6608.0	6055.0
B1_4_EKDN220028343-1A_H5J72DSX5_L2.srt.dp_stats	95463909.0	29520426.0	37816446.0	30232457.0	29042275.0	21663414.0	17840332.0	12576237.0	9483039.0	6435624.0	4579369.0	3044908.0	2123578.0	1406755.0	985678.0	672099.0	481030.0	346867.0	258093.0	201064.0	158461.0	128331.0	106209.0	91270.0	78135.0	67795.0	57996.0	51950.0	46359.0	41283.0	37293.0	33975.0	31091.0	28212.0	25478.0	23684.0	22142.0	20137.0	18992.0	17896.0	16578.0	14921.0	14689.0	13423.0	12828.0	11655.0	11565.0	10715.0	10422.0	9818.0	9270.0	8939.0	8849.0	8455.0	8225.0
B1_5_EKDN220028414-1A_H5J72DSX5_L1.srt.dp_stats	91573545.0	27774718.0	35696376.0	29971405.0	29135027.0	22653742.0	18911641.0	13779413.0	10515623.0	7340379.0	5283663.0	3620903.0	2535271.0	1705971.0	1183060.0	816880.0	580604.0	417720.0	310837.0	237265.0	183864.0	147336.0	122697.0	103456.0	87666.0	74379.0	65880.0	59718.0	52241.0	46977.0	41294.0	36744.0	33617.0	30788.0	28356.0	25459.0	23564.0	21715.0	20607.0	18864.0	17511.0	16421.0	14991.0	14308.0	13724.0	12637.0	12383.0	10978.0	10944.0	10517.0	9763.0	9297.0	8811.0	8679.0	8190.0
B1_6_EKDN220028490-1A_H5J72DSX5_L2.srt.dp_stats	94353569.0	33698605.0	39124037.0	33054749.0	29154324.0	22097535.0	16841243.0	11787732.0	8290902.0	5514101.0	3693306.0	2402394.0	1571311.0	1027396.0	686316.0	462389.0	329085.0	236313.0	176434.0	136934.0	107416.0	90964.0	75191.0	63971.0	53556.0	47173.0	40878.0	36774.0	32221.0	29954.0	27627.0	24960.0	22375.0	19685.0	18194.0	16994.0	15636.0	14714.0	13907.0	12881.0	11182.0	10944.0	9872.0	9397.0	8689.0	8380.0	7918.0	7646.0	7277.0	7509.0	6670.0	6377.0	6498.0	6230.0	5999.0
B1_8_EKDN220028620-1A_H5J72DSX5_L2.srt.dp_stats	109554290.0	34432213.0	43596254.0	29755883.0	27589268.0	17981534.0	14326677.0	8972560.0	6509509.0	4002995.0	2778033.0	1711522.0	1159800.0	736497.0	510814.0	350247.0	252127.0	184564.0	143543.0	115351.0	94601.0	78114.0	66194.0	54786.0	48537.0	41678.0	37998.0	33587.0	30417.0	26583.0	24953.0	22369.0	20827.0	18897.0	17244.0	16212.0	15109.0	14255.0	13226.0	12288.0	12355.0	11489.0	10847.0	10622.0	9681.0	9452.0	9373.0	8943.0	8387.0	8148.0	7946.0	7473.0	7261.0	7076.0	6931.0
B1_9_EKDN220028692-1A_H3VYYDSX5_L2.srt.dp_stats	80264324.0	23034943.0	29508313.0	29157030.0	29100234.0	25528429.0	21871565.0	17399194.0	13529081.0	10031667.0	7348134.0	5219652.0	3668023.0	2540175.0	1758593.0	1222416.0	857614.0	608274.0	445273.0	329770.0	253966.0	200937.0	163931.0	136613.0	116758.0	101311.0	89617.0	78567.0	70758.0	63025.0	57495.0	50611.0	45335.0	40681.0	37003.0	34287.0	30786.0	28776.0	26698.0	24452.0	21439.0	19975.0	18483.0	17445.0	16266.0	15168.0	14792.0	13610.0	13285.0	12392.0	11953.0	11094.0	10416.0	10132.0	9529.0
B2_10_EKDN220028763-1A_H5JF5DSX5_L3.srt.dp_stats	104613632.0	35158566.0	42435184.0	31384041.0	27989076.0	19201941.0	14748482.0	9611611.0	6750586.0	4277533.0	2871131.0	1808462.0	1204935.0	787602.0	541731.0	377774.0	278355.0	208570.0	160989.0	127819.0	105523.0	87211.0	72922.0	62675.0	54428.0	48629.0	42558.0	37483.0	33151.0	29497.0	25919.0	24349.0	22393.0	20784.0	18752.0	17692.0	16645.0	15508.0	13840.0	13027.0	12635.0	11909.0	11377.0	10809.0	10160.0	9533.0	9030.0	8914.0	8804.0	8371.0	8270.0	7958.0	7509.0	7013.0	6702.0
B2_11_EKDN220028822-1A_H5J72DSX5_L1.srt.dp_stats	87768223.0	27528954.0	34036317.0	30484581.0	29025515.0	23556754.0	19438854.0	14636896.0	11097787.0	7938190.0	5727065.0	3961282.0	2768558.0	1883506.0	1310357.0	912417.0	650911.0	465881.0	345232.0	262818.0	205879.0	163787.0	133846.0	114189.0	97803.0	84494.0	73726.0	65354.0	58118.0	50994.0	45687.0	42339.0	37812.0	33630.0	30773.0	27921.0	25555.0	24215.0	22186.0	20166.0	18311.0	17329.0	16002.0	14664.0	14018.0	13155.0	12144.0	11753.0	11475.0	10789.0	10199.0	9737.0	9372.0	8975.0	8926.0
B2_12_EKDN220028879-1A_H5J72DSX5_L1.srt.dp_stats	100684964.0	33644640.0	40574342.0	31149463.0	28290601.0	20150464.0	15878949.0	10743650.0	7765021.0	5099614.0	3517710.0	2283602.0	1540301.0	1019678.0	702177.0	477424.0	352244.0	256822.0	189969.0	147557.0	118328.0	100735.0	83449.0	71203.0	61342.0	52589.0	47385.0	41187.0	37139.0	33797.0	30239.0	26589.0	24534.0	22609.0	20660.0	18588.0	17231.0	15339.0	14910.0	13983.0	12860.0	11883.0	11515.0	10890.0	10322.0	9743.0	8981.0	9175.0	8321.0	8212.0	7980.0	7918.0	7412.0	7405.0	6852.0
B2_1_EKDN220028138-1A_H57YWDSX5_L3.srt.dp_stats	78472429.0	21301730.0	27167495.0	27921291.0	28310319.0	25642458.0	22507484.0	18407819.0	14633860.0	11113443.0	8314212.0	6000261.0	4286263.0	3006446.0	2096406.0	1464605.0	1033559.0	735201.0	532086.0	391449.0	298434.0	236236.0	186482.0	154599.0	130413.0	112664.0	97912.0	84905.0	74378.0	65644.0	58768.0	52404.0	46070.0	42140.0	38613.0	35089.0	32914.0	30111.0	27836.0	24599.0	23227.0	22454.0	20514.0	18781.0	17307.0	15995.0	14564.0	13759.0	13588.0	12175.0	11464.0	10540.0	10211.0	9619.0	8673.0
